-0.00021178,0.00053917,-0.00018454,-0.00027323,0.0006308,-0.00024939,-0.00072557,0.00048625,-0.00097394,-0.00037402,0.00059754,0.00046706,-5.8293e-05,0.00039533,-0.00039482,-0.00052607,-0.0014049,-0.00091863,0.0029701,-0.0018146,-0.00017881,0.010444,0.0032836,-4.2677e-05,-0.0012426,0.00077689,0.00026965,-0.00060344,-0.0013757,0.00012302,0.0026721,-0.00010547,0.0013206,0.0012372,0.0009371,0.0027277,2.104e-05,0.00065813,-6.7711e-05,-0.00021374,-0.00010481,-0.00025868,6.2346e-05,0.00065309,0.0011282,0.0022843,0.00063276,-0.0030391,-0.00038779,0.0010329,-2.8372e-05,-0.0003522,-0.0001601,0.00029588,-1.9491e-05,-0.003288,-0.0013041,0.00081331,-0.0024065,0.0031605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0038783,0.0015058,0.0020626,-0.0038568,0.0017399,0.0017595,-0.0012177,0.0029221,0.0007453,-0.0024191,0.0017154,0.00078797,-0.00259,-0.0019255,-0.0017767,-0.0024123,-0.0047365,0.00068617,0.0018175,-0.0036767,0.00013208,0.0014454,-0.0010648,0.0047095,-0.00074404,0.0029039,0.0017586,0.0022325,-0.0013348,0.0053272,-0.0034891,-0.0014087,0.0032136,0.00055206,-0.0010412,0.0029376,-0.0053758,-0.0048574,0.0009625,-0.00061548,-0.0017095,-0.013684,-0.00051755,-0.00021601,-0.0012248,-0.00031525,0.0010402,0.0014803,-0.003732,0.0084483,0.004539,-0.0077833,-0.0024667,-0.00494,0.00093758,0.0028687,-0.001606,0.001446,0.0020186,-0.002929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0021511,0.0067194,0.0018125,-0.0016769,0.0082982,0.0009017,-0.005437,0.0023648,-0.016613,-0.0043373,0.0040668,-0.020558,-0.0050214,0.0043958,-0.011974,-0.0033347,-0.0010804,-0.0094259,0.00053596,-0.017674,-0.0010321,-0.0045763,-0.0052134,0.0018055,0.0074596,0.011491,0.0080388,0.0078936,0.0070604,0.015337,0.0077158,-0.0064037,0.0060585,0.0045028,-0.011799,0.00037313,4.375e-05,0.0034878,-0.00035167,0.0037272,0.00025567,-0.009871,0.0035707,0.00073814,0.0077493,0.0070786,0.0046073,0.028328,0.0059983,0.0052919,0.0067561,0.0024076,-0.0039047,0.01008,0.0097058,-0.0063493,0.01708,0.010202,-0.00029832,0.036755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0042756,0.0055352,-0.027833,0.0016491,0.0076199,-0.032345,0.00014555,-0.0025631,-0.058371,-0.0089426,-0.0026708,-0.058378,-0.0048571,0.0014056,-0.052303,0.0046105,-0.019738,-0.048514,0.015583,-0.0078083,-0.041516,-0.00027615,0.010065,-0.026609,0.001389,0.0033385,-0.038917,0.0050746,0.0031911,-0.023385,-0.0059068,-0.00039043,-0.024846,-0.00046504,0.00086693,-0.023132,0.0020372,0.0042955,-0.025892,0.0042077,0.0012357,-0.038812,0.0007785,0.0023383,-0.0023263,0.0027403,0.0019888,0.009717,0.0082262,0.0037784,-0.020899,0.005675,0.0042605,-0.0075328,0.0028872,-0.0017927,0.0063608,0.0049129,-0.0017607,0.01938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.069334,0.0028344,-0.097224,-0.073779,0.009385,-0.1295,-0.10433,-0.01177,-0.16396,-0.12083,-0.018339,-0.14726,-0.091567,-0.0015229,-0.11137,-0.078834,0.0337,-0.018955,-0.19366,0.081946,-0.025595,-0.19233,0.10201,-0.052172,-0.10996,-0.0071405,-0.1659,-0.082243,0.0022816,-0.15498,-0.060804,0.046287,-0.14767,-0.056414,0.051997,-0.15418,-0.059086,0.0011289,-0.076331,-0.081965,0.056787,-0.20114,-0.04533,0.043708,-0.2868,-0.087615,0.086158,-0.33771,-0.068782,0.003458,-0.096661,-0.031153,0.01699,-0.056652,0.0035197,0.0010327,0.0019698,0.0045543,-0.0016822,0.012342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21788,0.0061581,-0.20862,-0.21261,0.003605,-0.20035,-0.21883,0.013441,-0.15927,-0.25817,-0.011982,-0.14377,-0.19833,-0.0088553,-0.16172,-0.21244,0.048682,-0.10512,-0.24164,0.034522,-0.16142,-0.26439,0.0016076,-0.18928,-0.22864,0.018113,-0.19439,-0.17014,0.037899,-0.19195,-0.15633,-0.028727,-0.18133,-0.16427,-0.045576,-0.18348,-0.21241,0.0036357,-0.20136,-0.15522,0.021913,-0.079109,-0.032821,-0.00040865,-0.055732,0.05764,0.016738,-0.073423,-0.2224,0.01471,-0.23095,-0.30592,0.048852,-0.45645,-0.21785,0.080899,-0.49657,-0.26105,0.12507,-0.54541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.26468,-0.0036662,-0.1941,-0.25106,-0.0055882,-0.19241,-0.2715,-0.0073227,-0.16309,-0.2743,-0.019227,-0.1008,-0.22359,-0.01041,-0.17868,-0.20565,-0.092229,-0.30543,-0.22743,-0.20115,0.026033,-0.23468,-0.23746,0.13648,-0.3298,-0.040618,-0.21578,-0.39586,-0.045171,-0.2947,-0.4548,-0.016791,-0.20507,-0.47548,-0.011038,-0.16519,-0.23464,-0.024789,-0.17143,-0.22149,-0.12795,-0.18459,-0.10006,0.032722,-0.12891,-0.14159,-0.026196,-0.041307,-0.2937,-0.006108,-0.23148,-0.30915,-0.0037783,-0.17935,-0.31294,-0.025348,-0.35808,-0.33522,-0.025657,-0.33709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18398,0.084181,0.041208,-0.21173,0.079338,0.059698,-0.22757,0.069992,0.055763,-0.20815,0.080742,0.06987,-0.27293,0.087436,0.081946,-0.029754,0.16879,0.10944,-0.24175,0.24287,-0.010995,-0.33222,0.20668,-0.094093,-0.19112,0.24138,0.24078,-0.34114,0.24463,0.21245,-0.32382,0.273,0.34231,-0.32104,0.29393,0.40075,-0.20799,0.093091,-0.088897,-0.33678,0.12785,-0.026477,-0.64679,0.052201,-0.039207,-0.68001,0.065334,-0.063276,-0.14172,0.065156,0.16417,-0.18375,-0.0032655,0.058368,-0.16196,0.11709,0.068006,-0.063893,0.074679,0.14547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21564,-0.12668,0.16984,-0.24853,-0.12333,0.17303,-0.17958,-0.088776,0.1961,-0.064741,-0.078335,0.20666,-0.13257,-0.11837,-0.034677,-0.46047,-0.17957,-0.11563,-0.32953,-0.039372,0.1204,-0.26608,0.068249,0.24203,-0.14342,-0.17556,0.1643,0.0050973,-0.23116,0.32448,0.095325,-0.22155,0.35496,0.12718,-0.21616,0.33065,-0.21091,-0.11603,0.16853,-0.15874,-0.027437,0.23777,-0.36126,0.1093,0.10893,-0.22203,0.17995,0.12195,-0.23235,-0.11329,0.16667,-0.30938,-0.087934,0.23505,-0.30847,-0.10484,0.36951,-0.39983,0.05351,0.29164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1966,0.045268,0.28145,-0.18605,0.040655,0.27097,-0.1244,-0.03859,0.21664,-0.1834,0.012026,0.25702,-0.21069,0.033983,0.28719,-0.24239,0.047781,0.28389,-0.06013,0.1529,0.010586,0.00062448,0.18794,-0.080533,-0.14516,-0.020922,0.31561,-0.17548,0.041004,0.25044,-0.1829,0.06742,0.25213,-0.1829,0.06742,0.25213,-0.23056,0.045195,0.3082,-0.29772,0.02905,0.24648,-0.13251,-0.099423,0.34174,-0.25939,0.0069494,0.35088,-0.19826,0.037237,0.27896,-0.17605,0.1075,0.37319,-0.23694,0.13543,0.17947,-0.1519,0.032912,0.1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
