-0.44116,0.1661,-0.62523,-0.4447,0.17004,-0.61809,-0.43951,0.20543,-0.60843
-0.4423,0.16274,-0.62544,-0.44658,0.16714,-0.61813,-0.44266,0.20383,-0.60741
-0.46382,0.13445,-0.62392,-0.46621,0.13965,-0.61392,-0.46769,0.18957,-0.60018
-0.44782,0.099033,-0.62776,-0.45132,0.11089,-0.61365,-0.46454,0.18914,-0.59694
-0.4641,0.12138,-0.62684,-0.46576,0.12727,-0.6131,-0.46684,0.18868,-0.59701
-0.47046,0.12116,-0.61887,-0.47195,0.12843,-0.6043,-0.46898,0.18976,-0.58684
-0.46736,0.12423,-0.61305,-0.46923,0.13174,-0.59926,-0.47033,0.19045,-0.58445
-0.46953,0.12434,-0.6154,-0.47133,0.13076,-0.60075,-0.47034,0.18965,-0.5837
-0.46452,0.12426,-0.61078,-0.46935,0.13485,-0.59706,-0.47202,0.18959,-0.58389
-0.46394,0.12839,-0.61184,-0.46959,0.13432,-0.59868,-0.46749,0.18961,-0.58446
-0.45179,0.12647,-0.61559,-0.45679,0.1321,-0.60205,-0.46478,0.19255,-0.58425
-0.45528,0.12841,-0.61741,-0.46042,0.13426,-0.6034,-0.453,0.19555,-0.58597
-0.45029,0.12933,-0.61789,-0.45804,0.13606,-0.60421,-0.45428,0.19844,-0.58968
-0.43736,0.13329,-0.61977,-0.44722,0.13925,-0.60607,-0.45417,0.19964,-0.59293
-0.4344,0.13528,-0.6194,-0.4428,0.14122,-0.60561,-0.45487,0.20009,-0.59459
-0.44184,0.13062,-0.62014,-0.44784,0.13753,-0.60605,-0.45253,0.19821,-0.59582
-0.43955,0.13755,-0.61941,-0.44567,0.14236,-0.60548,-0.44996,0.19852,-0.59704
-0.47772,0.12894,-0.59982,-0.47064,0.13632,-0.58642,-0.45692,0.19502,-0.58213
-0.4622,0.1308,-0.60382,-0.46345,0.13604,-0.58898,-0.45427,0.19497,-0.57976
-0.45869,0.13274,-0.60605,-0.46132,0.1372,-0.59103,-0.453,0.19474,-0.58033
-0.46463,0.11898,-0.60855,-0.46283,0.1276,-0.59314,-0.44798,0.19715,-0.58159
-0.46372,0.11908,-0.60631,-0.4645,0.12758,-0.59142,-0.44921,0.19809,-0.58207
-0.45289,0.11371,-0.60422,-0.45776,0.12404,-0.58942,-0.45147,0.19857,-0.58296
-0.43451,0.11213,-0.60211,-0.44206,0.12351,-0.58813,-0.44976,0.2005,-0.58704
-0.43328,0.12014,-0.60202,-0.4423,0.13123,-0.58737,-0.45031,0.20246,-0.58813
-0.44626,0.12166,-0.60603,-0.45091,0.1314,-0.5921,-0.45335,0.20295,-0.5918
-0.4294,0.12778,-0.60352,-0.43831,0.13612,-0.59053,-0.45147,0.20144,-0.59484
-0.43904,0.12987,-0.60496,-0.44485,0.13899,-0.59093,-0.45147,0.20304,-0.59499
-0.43942,0.13138,-0.60409,-0.44651,0.14018,-0.59013,-0.45917,0.20545,-0.59275
-0.44148,0.1297,-0.6082,-0.44913,0.13737,-0.59442,-0.45803,0.20235,-0.59463
-0.44582,0.13497,-0.60674,-0.45151,0.14078,-0.59403,-0.45962,0.20113,-0.59615
-0.43904,0.13022,-0.61964,-0.44708,0.13679,-0.60418,-0.45988,0.19926,-0.59755
-0.43563,0.12924,-0.62411,-0.44399,0.13596,-0.60863,-0.45804,0.2015,-0.59912
-0.44383,0.13913,-0.61824,-0.44805,0.14302,-0.60467,-0.45785,0.20135,-0.59835
-0.43916,0.13904,-0.62163,-0.4442,0.14343,-0.60684,-0.45227,0.20015,-0.59901
-0.44468,0.13992,-0.62113,-0.4476,0.14429,-0.60664,-0.45394,0.20055,-0.59977
-0.44229,0.14339,-0.62014,-0.44718,0.14718,-0.60599,-0.45166,0.1993,-0.60186
-0.44202,0.13956,-0.62122,-0.44658,0.14469,-0.60672,-0.4532,0.1998,-0.60268
-0.43983,0.13773,-0.62201,-0.447,0.14282,-0.60739,-0.45756,0.19845,-0.60343
-0.44483,0.142,-0.62123,-0.44969,0.14595,-0.60698,-0.45767,0.19941,-0.60392
0.40092,0.18959,-0.56802,0.40127,0.1804,-0.55188,0.35216,0.18559,-0.55217
0.39992,0.18912,-0.56911,0.40156,0.18035,-0.55303,0.35433,0.18618,-0.55393
0.38875,0.13273,-0.58841,0.39228,0.13471,-0.57507,0.34587,0.17495,-0.56075
0.38485,0.1281,-0.59207,0.3894,0.13097,-0.58085,0.34425,0.1703,-0.56385
0.38658,0.12996,-0.59301,0.39149,0.13328,-0.58293,0.34688,0.17381,-0.5667
0.38694,0.129,-0.59528,0.39168,0.13354,-0.5854,0.34699,0.1774,-0.56858
0.38477,0.12818,-0.59658,0.39039,0.13326,-0.58669,0.34389,0.17981,-0.56823
0.38548,0.12789,-0.59478,0.39116,0.13304,-0.58497,0.34469,0.17898,-0.56676
0.38622,0.13009,-0.59356,0.39149,0.13356,-0.58536,0.35195,0.17603,-0.57201
0.3874,0.12849,-0.59299,0.39181,0.13248,-0.5842,0.34475,0.17494,-0.56625
0.38635,0.12514,-0.59338,0.3913,0.12959,-0.58419,0.34136,0.17347,-0.56533
0.38902,0.12213,-0.59395,0.39236,0.1274,-0.58454,0.34193,0.17235,-0.56575
0.3914,0.12711,-0.59321,0.3938,0.13042,-0.58421,0.35094,0.17004,-0.56565
0.39303,0.12957,-0.59408,0.39333,0.13271,-0.58376,0.3555,0.17219,-0.56014
0.39737,0.13007,-0.59266,0.39765,0.13262,-0.58141,0.36416,0.17125,-0.55283
0.39903,0.12899,-0.58946,0.40158,0.13036,-0.57858,0.37255,0.16444,-0.54964
0.40274,0.13458,-0.57887,0.40395,0.13489,-0.56783,0.3787,0.16817,-0.53708
0.40343,0.13033,-0.572,0.40462,0.13084,-0.5605,0.37992,0.16604,-0.52565
0.40099,0.12563,-0.56218,0.40404,0.12535,-0.55013,0.38591,0.16114,-0.51228
0.40181,0.12672,-0.55831,0.40604,0.12684,-0.54645,0.39214,0.1641,-0.50913
0.40109,0.12797,-0.55383,0.40586,0.12763,-0.54217,0.38908,0.16234,-0.50301
0.40094,0.12954,-0.5513,0.40663,0.12883,-0.54021,0.39401,0.16071,-0.50408
0.39936,0.12742,-0.55013,0.40573,0.12701,-0.53891,0.39171,0.15999,-0.50122
0.39867,0.12864,-0.54977,0.40456,0.12851,-0.53864,0.38649,0.16137,-0.50442
0.39718,0.12786,-0.54995,0.40263,0.12826,-0.53902,0.38117,0.16233,-0.50708
0.39662,0.12867,-0.55028,0.40168,0.12931,-0.53967,0.37752,0.16164,-0.51228
0.39568,0.12673,-0.55089,0.40025,0.12779,-0.54038,0.3729,0.1608,-0.51329
0.39481,0.12543,-0.55181,0.39929,0.12698,-0.54149,0.37315,0.16123,-0.51522
0.39377,0.12131,-0.5523,0.39716,0.12321,-0.54151,0.36259,0.15822,-0.51102
0.39235,0.1238,-0.55104,0.39403,0.12402,-0.54041,0.35048,0.15274,-0.50801
0.39086,0.12308,-0.55053,0.39279,0.1236,-0.53981,0.35333,0.15442,-0.50674
0.3892,0.12676,-0.54842,0.39152,0.12692,-0.53813,0.35662,0.15598,-0.5085
0.38898,0.12595,-0.54826,0.3909,0.12642,-0.53792,0.35488,0.15572,-0.509
0.38809,0.12536,-0.54668,0.39045,0.12571,-0.53689,0.35627,0.15347,-0.51041
0.38868,0.12471,-0.54305,0.39182,0.12461,-0.53309,0.36541,0.15289,-0.50362
0.39325,0.1182,-0.53728,0.39798,0.11871,-0.52682,0.38347,0.15242,-0.49417
0.39973,0.11708,-0.52988,0.40462,0.11702,-0.51902,0.39566,0.15045,-0.48462
0.40825,0.11506,-0.52234,0.41504,0.11423,-0.5111,0.41312,0.1469,-0.47241
0.41915,0.11324,-0.51434,0.42717,0.11293,-0.50365,0.43355,0.14648,-0.46843
0.43209,0.10131,-0.51236,0.44031,0.10199,-0.50073,0.45083,0.1419,-0.46138
0.44485,0.088177,-0.51329,0.45389,0.086853,-0.50075,0.4701,0.12473,-0.45275
0.44763,0.08409,-0.51214,0.45568,0.083252,-0.4993,0.46028,0.12187,-0.44956
