1.5335,0.031714,-0.29714,1.5702,0.020877,-0.29327,1.6402,0.021758,-0.23082
1.572,0.016699,-0.30852,1.6044,0.0098573,-0.30411,1.6573,0.01695,-0.24519
1.5825,0.031085,-0.30536,1.6187,0.022779,-0.30341,1.6787,0.025409,-0.25657
1.5732,0.039551,-0.3033,1.6049,0.027559,-0.30222,1.6677,0.018287,-0.25853
1.5567,0.03418,-0.34731,1.5889,0.026298,-0.34916,1.6451,0.014593,-0.33065
1.5391,0.033722,-0.36237,1.5722,0.028231,-0.36241,1.6219,0.026389,-0.34078
1.5018,0.046354,-0.35374,1.5382,0.041999,-0.35449,1.5734,0.0687,-0.32776
1.4884,0.061806,-0.35015,1.5157,0.047579,-0.35146,1.5688,0.024494,-0.32649
1.4725,0.043653,-0.34887,1.5022,0.034068,-0.34827,1.5465,0.019472,-0.3182
1.4817,0.056504,-0.33269,1.5095,0.046671,-0.33492,1.557,0.02006,-0.31668
1.453,0.025779,-0.34481,1.4863,0.028036,-0.34117,1.5387,0.025258,-0.31755
1.4639,0.029338,-0.35749,1.4947,0.022813,-0.35603,1.5483,0.017391,-0.31973
1.4733,0.026714,-0.35078,1.5016,0.020213,-0.35031,1.5457,0.01672,-0.31515
1.4731,0.026291,-0.34941,1.5033,0.020374,-0.34937,1.5519,0.018919,-0.3201
1.4873,0.029345,-0.34625,1.5156,0.021859,-0.34564,1.5603,0.012405,-0.3171
1.4877,0.032996,-0.34383,1.5138,0.022262,-0.34443,1.5563,0.011132,-0.31458
1.4892,0.026289,-0.3457,1.5145,0.018591,-0.34465,1.5645,0.01467,-0.30081
1.4988,0.027942,-0.33721,1.5214,0.021147,-0.33723,1.5738,0.02286,-0.29843
1.4967,0.028806,-0.34323,1.5327,0.016945,-0.34055,1.5862,0.027213,-0.2906
1.5105,-0.0069016,-0.34491,1.5404,-0.0086268,-0.3399,1.59,0.019268,-0.28372
1.5147,-0.020003,-0.33907,1.5434,-0.020219,-0.33518,1.5878,0.0051634,-0.28306
1.5146,0.018107,-0.31151,1.5416,0.014051,-0.3132,1.5882,0.0098061,-0.29423
1.5226,0.017975,-0.30465,1.5489,0.01065,-0.30649,1.5967,0.0053816,-0.27575
1.5264,0.022611,-0.30366,1.5541,0.016514,-0.30546,1.6021,0.011838,-0.28457
1.523,0.021607,-0.29961,1.5489,0.014076,-0.30146,1.594,0.0046757,-0.27276
1.5199,0.022435,-0.305,1.55,0.014675,-0.30731,1.5916,0.006837,-0.28306
1.5232,0.027963,-0.30598,1.5503,0.020352,-0.3074,1.5996,0.017423,-0.27753
1.5187,0.020699,-0.32023,1.5479,0.016687,-0.3196,1.604,0.02365,-0.29269
1.5179,0.022334,-0.32147,1.5497,0.017438,-0.32156,1.5935,0.016301,-0.29745
1.5214,0.030595,-0.34135,1.5555,0.024185,-0.33649,1.6115,0.036772,-0.28822
1.5203,0.024524,-0.36686,1.551,0.018922,-0.35577,1.6078,0.0512,-0.27175
1.5211,0.030457,-0.37276,1.551,0.020854,-0.36072,1.6134,0.055023,-0.25656
1.5172,0.03024,-0.37033,1.5491,0.021362,-0.35936,1.6173,0.05538,-0.25511
1.5141,0.03695,-0.36576,1.5469,0.031405,-0.35742,1.6073,0.0602,-0.28098
1.5131,0.027506,-0.35235,1.5405,0.024193,-0.35011,1.5846,0.04595,-0.30339
1.5125,0.02614,-0.3427,1.5406,0.02276,-0.34326,1.5698,0.03259,-0.30786
1.5087,0.020086,-0.34139,1.5372,0.016429,-0.34025,1.58,0.023337,-0.30063
1.5167,0.015473,-0.34092,1.5452,0.013355,-0.3388,1.5923,0.030659,-0.3013
1.5159,0.027224,-0.34202,1.5426,0.021879,-0.33974,1.5846,0.032187,-0.29818
1.519,0.017913,-0.34613,1.5473,0.014629,-0.34155,1.5934,0.031173,-0.29437
1.5186,0.020417,-0.34609,1.5469,0.016085,-0.34152,1.5937,0.028885,-0.29352
1.5188,0.038802,-0.34087,1.5476,0.028924,-0.33822,1.5984,0.027816,-0.29371
1.5147,0.04159,-0.34535,1.5428,0.030753,-0.34218,1.5993,0.027235,-0.29175
1.5136,0.039401,-0.34679,1.5388,0.02933,-0.34418,1.592,0.025421,-0.28454
1.5131,0.037358,-0.3406,1.5411,0.028431,-0.33669,1.592,0.028974,-0.28215
1.517,0.032955,-0.3402,1.5465,0.02726,-0.33741,1.5877,0.027064,-0.30005
1.5161,0.039526,-0.34474,1.546,0.02998,-0.3415,1.5891,0.024968,-0.2925
1.5159,0.028308,-0.35222,1.5462,0.023127,-0.34979,1.5884,0.027591,-0.31187
1.5227,0.022053,-0.35646,1.5514,0.019334,-0.35324,1.5986,0.038115,-0.31267
1.5323,0.036117,-0.36033,1.5572,0.029074,-0.36066,1.6117,0.034078,-0.31624
-1.5138,0.025789,0.23659,-1.5523,0.02862,0.24546,-1.5934,0.039504,0.24848
-1.5081,0.030532,0.23758,-1.5479,0.031299,0.24516,-1.594,0.036445,0.24702
-1.4915,0.040861,0.19341,-1.5307,0.039863,0.19937,-1.5792,0.038656,0.19683
-1.4867,0.038334,0.18491,-1.526,0.036837,0.19099,-1.5726,0.034185,0.19115
-1.4803,0.033504,0.18365,-1.5205,0.033247,0.18954,-1.5678,0.034276,0.19259
-1.4868,0.039588,0.17261,-1.5235,0.038762,0.17693,-1.5708,0.038303,0.1763
-1.4856,0.037366,0.1701,-1.521,0.036982,0.17467,-1.5655,0.037266,0.1756
-1.4864,0.0279,0.16417,-1.5213,0.029069,0.16984,-1.567,0.033847,0.17399
-1.4874,0.0323,0.16416,-1.5219,0.031756,0.16935,-1.5719,0.032785,0.17369
-1.4878,0.030139,0.16196,-1.5217,0.029604,0.16699,-1.5674,0.030668,0.17084
-1.4914,0.034074,0.15802,-1.526,0.032483,0.16276,-1.5741,0.029751,0.16192
-1.4938,0.036199,0.15584,-1.5284,0.034661,0.16021,-1.573,0.032319,0.15688
-1.4939,0.035148,0.15097,-1.5297,0.034898,0.15526,-1.573,0.03547,0.15113
-1.4936,0.034891,0.14497,-1.5287,0.034686,0.14997,-1.5704,0.035959,0.14707
-1.4967,0.037635,0.14198,-1.5311,0.036806,0.14758,-1.5726,0.037102,0.14599
-1.497,0.03563,0.13941,-1.5304,0.034841,0.14474,-1.5718,0.034019,0.14452
-1.5004,0.039759,0.13847,-1.5333,0.038787,0.14385,-1.5747,0.036911,0.145
-1.4968,0.04033,0.14204,-1.5307,0.03885,0.14693,-1.5703,0.037149,0.14949
-1.4978,0.040257,0.14189,-1.5318,0.038676,0.14706,-1.5705,0.034562,0.14938
-1.4981,0.039084,0.14175,-1.5328,0.037817,0.14731,-1.5785,0.033762,0.15182
-1.4969,0.038625,0.1426,-1.5301,0.036597,0.14804,-1.5715,0.029801,0.1545
-1.4979,0.039336,0.14457,-1.53,0.037472,0.14981,-1.5733,0.034797,0.15618
-1.5014,0.040324,0.15031,-1.5315,0.038693,0.15443,-1.5743,0.033994,0.15724
-1.4948,0.036225,0.15066,-1.5256,0.03467,0.15482,-1.5672,0.029891,0.15936
-1.495,0.036131,0.15082,-1.5272,0.034195,0.15519,-1.5694,0.029263,0.1622
-1.4954,0.034312,0.15061,-1.5274,0.033081,0.15531,-1.5675,0.028301,0.16003
-1.4971,0.036006,0.15136,-1.5296,0.034443,0.15636,-1.5695,0.032053,0.16308
-1.4982,0.039247,0.14998,-1.5311,0.038283,0.15495,-1.5746,0.036887,0.15652
-1.4984,0.040284,0.1502,-1.5311,0.038924,0.15513,-1.5706,0.038067,0.16031
-1.4979,0.039216,0.14994,-1.529,0.038344,0.15505,-1.5589,0.041112,0.1602
-1.4965,0.03889,0.14859,-1.5278,0.037984,0.15406,-1.5625,0.038466,0.16228
-1.4978,0.036446,0.14594,-1.5294,0.036528,0.15196,-1.5647,0.039626,0.16098
-1.0303,0.015873,0.063358,-1.0911,0.021127,0.074635,-1.1564,0.059292,0.097282
-0.99407,0.058102,0.051857,-1.05,0.055936,0.057823,-1.1111,0.061609,0.064827
-0.98773,0.055551,0.033548,-1.042,0.055283,0.036312,-1.1026,0.058925,0.038051
-0.98716,0.062472,0.033214,-1.0418,0.061283,0.034517,-1.1079,0.059262,0.034498
-0.99073,0.063793,0.033552,-1.0454,0.062705,0.034568,-1.112,0.059606,0.034276
-0.9949,0.062821,0.033803,-1.0497,0.061954,0.034848,-1.1185,0.058048,0.035655
-0.99694,0.061447,0.033358,-1.0525,0.061188,0.034118,-1.1222,0.057138,0.03319
-1.0014,0.062916,0.032426,-1.0583,0.062019,0.032218,-1.1353,0.050386,0.022892
-1.0056,0.069105,0.037107,-1.064,0.067156,0.033361,-1.1409,0.047401,0.012462
-1.0059,0.069435,0.039837,-1.0652,0.069754,0.034422,-1.1322,0.050502,0.0069826
-1.0024,0.07195,0.041864,-1.0608,0.073141,0.036328,-1.1217,0.056836,0.0078468
-0.99902,0.069269,0.039522,-1.0561,0.070954,0.034595,-1.1151,0.057431,0.0088549
-0.99483,0.066508,0.038148,-1.0514,0.06877,0.033646,-1.1117,0.058118,0.010711
-0.98555,0.066836,0.050694,-1.0419,0.067389,0.046149,-1.1005,0.056092,0.032891
-0.98216,0.067522,0.058083,-1.0372,0.068498,0.054041,-1.0968,0.057333,0.042578
-0.98049,0.064741,0.061132,-1.0344,0.066479,0.057361,-1.0936,0.057914,0.047444
-0.97735,0.070716,0.068813,-1.0314,0.071305,0.064028,-1.093,0.059078,0.050213
-0.97658,0.071368,0.071534,-1.0305,0.071705,0.06694,-1.0937,0.059205,0.05294
-0.97604,0.069801,0.071596,-1.0294,0.071012,0.06779,-1.0906,0.060378,0.054961
-0.9749,0.068529,0.071418,-1.0278,0.069665,0.068041,-1.0885,0.05918,0.057539
-0.97267,0.062396,0.068391,-1.0245,0.064502,0.066357,-1.0809,0.058946,0.061581
