14,432,335
0,437,302
0,438,137
0,419,52
0,356,197
0,342,316
0,332,423
0,330,466
0,503,195
0,551,322
0,565,448
0,566,488
0,397,367
0,347,535
0,315,648
0,294,691
0,466,373
0,656,564
0,849,758
0,913,836
15,433,324
0,440,293
0,440,134
0,417,51
0,358,187
0,335,267
0,341,344
0,343,373
0,513,182
0,605,241
0,587,343
0,606,371
0,397,359
0,425,539
0,446,673
0,437,719
0,468,361
0,550,550
0,616,701
0,618,754
16,436,321
0,443,291
0,445,134
0,421,51
0,362,186
0,337,265
0,345,344
0,345,370
0,518,180
0,606,237
0,588,335
0,609,364
0,399,357
0,402,543
0,404,684
0,392,731
0,471,358
0,558,540
0,627,684
0,630,736
17,436,321
0,443,290
0,446,134
0,421,51
0,362,185
0,337,265
0,343,344
0,344,369
0,518,180
0,606,236
0,589,333
0,608,362
0,399,357
0,403,542
0,407,686
0,394,733
0,471,358
0,558,539
0,628,684
0,630,735
18,435,321
0,442,290
0,445,134
0,419,51
0,361,185
0,337,266
0,336,346
0,336,374
0,517,180
0,606,235
0,588,332
0,606,362
0,398,356
0,405,541
0,411,686
0,398,733
0,470,358
0,557,536
0,628,679
0,630,729
19,434,321
0,442,290
0,444,134
0,418,51
0,361,185
0,336,266
0,334,345
0,333,373
0,516,180
0,606,236
0,587,331
0,605,362
0,397,356
0,404,541
0,410,687
0,398,733
0,470,357
0,557,535
0,629,679
0,630,729
20,434,321
0,441,290
0,444,134
0,417,51
0,361,185
0,336,266
0,333,345
0,333,373
0,516,180
0,606,236
0,587,331
0,606,361
0,397,356
0,388,539
0,381,683
0,367,729
0,469,358
0,557,535
0,630,679
0,631,729
21,433,321
0,440,290
0,442,134
0,407,52
0,359,186
0,336,266
0,334,345
0,333,373
0,513,180
0,606,233
0,587,329
0,614,354
0,397,357
0,398,539
0,399,683
0,386,729
0,469,358
0,559,534
0,634,678
0,635,728
22,429,322,194,279
0,435,290,191,256
0,431,134,179,136
0,387,53,180,71
0,352,191,114,184
0,336,269,86,258
0,343,347,106,318
0,346,375,95,325
0,504,178,249,187
0,604,226,280,267
0,588,323,286,322
0,618,344,288,339
0,394,358,166,309
0,403,541,172,429
0,412,687,176,515
0,398,733,172,541
0,464,357,227,309
0,562,531,242,430
0,644,675,253,519
0,644,725,253,544
23,427,322,193,279
0,433,291,191,256
0,429,134,177,137
0,385,53,176,72
0,351,192,112,185
0,335,270,86,257
0,344,348,106,317
0,347,375,94,325
0,502,178,248,187
0,604,226,280,266
0,587,323,283,322
0,618,344,283,340
0,393,359,165,309
0,405,542,172,430
0,415,688,176,516
0,401,734,172,541
0,463,357,226,309
0,563,531,242,430
0,648,675,253,519
0,648,724,253,544
24,423,322,179,280
0,428,290,174,257
0,424,133,144,142
0,381,53,135,78
0,349,192,86,196
0,333,272,74,269
0,341,350,86,333
0,343,377,90,353
0,497,177,222,188
0,603,225,270,256
0,584,322,271,307
0,616,341,272,323
0,389,359,156,311
0,409,542,170,437
0,426,691,179,537
0,413,737,175,565
0,458,357,215,306
0,564,528,235,442
0,653,671,247,535
0,654,721,246,564
25,421,322,183,278
0,426,290,180,256
0,422,132,170,143
0,380,52,172,79
0,347,191,101,191
0,332,272,74,265
0,342,349,84,326
0,346,376,79,341
0,495,176,235,190
0,602,225,268,273
0,582,322,277,328
0,614,340,280,345
0,388,358,156,309
0,409,542,169,440
0,427,690,177,535
0,413,736,172,564
0,456,356,218,306
0,562,525,227,432
0,650,666,235,546
0,650,714,233,577
26,420,322,180,279
0,425,290,178,256
0,421,132,160,141
0,380,52,149,79
0,346,191,97,193
0,331,272,75,264
0,342,349,86,326
0,347,376,71,336
0,493,176,232,190
0,601,225,268,266
0,580,322,279,328
0,613,340,283,347
0,387,358,152,312
0,408,541,168,443
0,425,690,178,533
0,412,736,171,561
0,455,356,215,307
0,561,525,234,438
0,650,667,248,541
0,651,716,245,571
27,420,322,180,279
0,425,290,178,257
0,423,132,160,141
0,387,51,151,79
0,346,189,97,193
0,331,271,76,264
0,341,348,87,326
0,345,375,72,336
0,495,176,232,190
0,601,226,269,267
0,580,323,279,327
0,612,340,282,346
0,387,358,152,312
0,406,538,168,444
0,422,684,178,533
0,409,730,171,561
0,455,356,215,308
0,559,523,235,438
0,647,663,250,540
0,647,711,247,570
28,421,322,180,280
0,426,290,179,257
0,424,132,161,142
0,387,51,152,79
0,346,189,98,194
0,331,271,77,264
0,341,348,87,327
0,344,375,72,337
0,496,176,233,190
0,601,227,270,268
0,580,324,280,328
0,612,340,284,346
0,387,358,153,312
0,406,536,168,444
0,422,681,177,533
0,409,726,171,561
0,455,356,216,308
0,557,521,235,438
0,645,661,250,540
0,645,709,247,569
29,421,321,182,281
0,427,289,181,258
0,426,132,164,142
0,389,51,155,80
0,347,189,101,194
0,331,271,80,263
0,342,348,90,327
0,346,375,76,336
0,497,177,235,190
0,601,228,273,271
0,580,324,282,329
0,611,340,285,347
0,387,357,155,313
0,405,528,169,445
0,421,672,176,533
0,408,716,170,560
0,456,355,217,309
0,552,515,236,438
0,635,651,250,540
0,634,698,247,569
30,423,321,183,281
0,428,289,181,258
0,430,133,164,142
0,400,51,156,80
0,350,188,102,194
0,332,269,81,263
0,339,347,90,327
0,341,374,76,336
0,502,179,236,190
0,602,232,273,271
0,580,326,282,329
0,571,358,285,347
0,388,357,155,314
0,403,525,169,445
0,416,666,176,533
0,404,710,169,560
0,458,356,217,310
0,550,514,237,438
0,631,651,251,540
0,631,698,248,568
31,426,320,183,281
0,431,289,182,259
0,435,136,165,142
0,407,52,157,80
0,352,186,103,194
0,330,268,81,263
0,335,346,91,326
0,337,373,77,336
0,508,180,237,190
0,602,236,273,271
0,580,329,284,329
0,572,360,287,346
0,390,356,155,314
0,403,524,169,445
0,415,664,176,532
0,405,709,169,560
0,462,356,218,310
0,549,517,238,438
0,625,657,253,539
0,628,705,250,568
32,427,320,183,281
0,432,289,182,258
0,436,136,167,141
0,409,52,161,78
0,353,186,104,193
0,330,267,82,262
0,335,345,91,326
0,337,373,80,337
0,509,180,238,189
0,602,236,273,271
0,581,329,284,328
0,572,360,288,346
0,390,356,156,314
0,411,526,169,445
0,429,669,176,533
0,420,714,169,560
0,463,356,218,310
0,549,518,237,438
0,624,657,252,540
0,627,705,249,569
33,428,320,186,280
0,434,289,185,257
0,438,137,171,138
0,411,52,170,73
0,354,185,107,190
0,331,267,83,259
0,334,345,96,322
0,335,373,84,333
0,511,180,240,188
0,603,236,273,270
0,581,329,282,325
0,610,345,284,341
0,391,356,158,312
0,392,525,174,439
0,394,666,186,542
0,382,711,180,571
0,464,356,219,308
0,548,518,235,438
0,622,656,246,545
0,624,704,244,574
34,430,320,189,278
0,436,289,189,255
0,441,137,176,138
0,414,52,175,73
0,357,185,111,189
0,334,267,85,259
0,335,345,102,320
0,335,372,90,331
0,514,180,244,188
0,604,237,274,269
0,583,330,284,325
0,611,347,287,342
0,393,356,161,310
0,388,524,175,436
0,385,662,184,541
0,373,706,179,569
0,466,357,222,306
0,548,517,234,436
0,620,654,244,545
0,622,701,242,574
35,433,320,191,278
0,438,290,191,256
0,443,137,178,139
0,417,52,180,75
0,359,185,113,189
0,334,267,86,259
0,335,343,104,319
0,336,370,92,330
0,517,181,245,189
0,605,240,275,270
0,589,335,284,326
0,592,364,287,342
0,396,356,163,310
0,385,522,172,433
0,378,656,178,533
0,366,699,174,560
0,468,357,224,306
0,550,517,235,435
0,619,651,244,540
0,622,697,242,568
36,434,321,191,278
0,440,291,191,255
0,446,138,179,138
0,420,52,180,75
0,361,186,113,188
0,338,269,87,258
0,330,333,104,319
0,325,351,92,329
0,519,182,245,189
0,603,245,275,271
0,580,330,286,327
0,577,340,290,344
0,396,357,163,309
0,403,522,172,433
0,409,652,177,530
0,399,695,172,558
0,471,358,223,306
0,551,518,235,434
0,617,650,244,539
0,620,696,242,567
37,434,323,191,279
0,441,293,192,256
0,448,139,179,138
0,421,52,180,75
0,364,190,114,189
0,346,285,87,259
0,337,354,104,319
0,333,376,94,330
0,518,188,246,190
0,579,279,277,274
0,546,362,287,331
0,572,383,290,348
0,395,359,163,310
0,396,519,171,434
0,398,643,176,528
0,387,684,169,556
0,469,361,224,308
0,551,519,236,435
0,620,647,245,540
0,622,693,241,569
38,434,325,189,281
0,441,295,191,258
0,448,140,177,137
0,423,52,176,74
0,365,193,113,189
0,347,293,86,257
0,347,365,101,318
0,348,390,88,326
0,518,191,241,190
0,567,293,275,275
0,542,382,287,333
0,566,405,291,351
0,395,361,162,312
0,395,521,170,443
0,396,644,174,526
0,385,684,166,554
0,469,363,222,309
0,548,522,236,438
0,613,652,246,541
0,616,698,241,570
39,434,326,172,277
0,440,296,174,252
0,448,140,154,127
0,424,52,150,64
0,364,194,89,186
0,345,295,69,255
0,343,369,78,319
0,345,394,82,338
0,517,193,220,186
0,564,296,259,266
0,542,385,267,324
0,565,408,269,341
0,395,363,145,308
0,394,526,164,445
0,395,652,173,529
0,385,694,163,558
0,469,364,207,306
0,548,527,214,446
0,614,660,217,547
0,618,708,209,577
40,434,327,156,274
0,440,297,156,250
0,448,141,131,130
0,426,52,122,65
0,365,195,62,185
0,343,297,39,239
0,344,372,58,296
0,343,398,51,310
0,517,194,199,188
0,564,296,247,259
0,542,386,243,310
0,564,411,241,325
0,395,363,127,308
0,394,526,152,446
0,394,652,168,539
0,383,694,160,570
0,470,364,196,302
0,548,529,194,432
0,613,663,191,573
0,617,711,184,613
41,435,328,134,286
0,442,298,135,258
0,450,141,115,113
0,428,52,96,46
0,366,196,51,190
0,345,300,24,276
0,344,376,22,363
0,341,403,20,384
0,520,195,180,179
0,565,298,249,282
0,543,390,239,371
0,561,418,236,405
0,395,364,102,316
0,392,527,107,469
0,390,653,108,578
0,379,696,97,615
0,470,366,172,312
0,547,532,209,480
0,610,669,235,612
0,614,717,231,655
42,436,329,118,293
0,443,299,122,263
0,454,142,114,111
0,430,52,96,44
0,368,196,49,186
0,346,301,45,288
0,344,380,127,334
0,339,406,157,350
0,524,196,178,185
0,569,300,249,292
0,546,393,225,389
0,558,424,216,426
0,396,364,87,323
0,389,529,92,487
0,385,657,93,608
0,374,700,79,649
0,472,368,149,321
0,548,536,175,504
0,611,674,194,653
0,614,723,184,704
43,443,331,117,314
0,450,301,120,279
0,462,143,98,109
0,441,52,74,36
0,376,197,26,189
0,351,302,43,305
0,361,383,122,372
0,365,414,128,402
0,535,199,134,194
0,578,306,170,333
0,554,402,161,442
0,544,436,172,459
0,401,366,90,345
0,391,534,105,513
0,383,663,112,631
0,373,707,100,676
0,480,372,144,331
0,555,547,145,542
0,619,691,144,725
0,624,743,131,791
44,447,332,0,0
0,455,301,0,0
0,468,145,0,0
0,444,53,184,306
0,379,196,0,0
0,356,303,164,434
0,361,388,146,388
0,333,388,145,380
0,542,199,0,0
0,584,305,169,368
0,561,402,142,353
0,551,437,137,346
0,405,366,0,0
0,387,531,0,0
0,375,656,246,279
0,363,699,208,288
0,484,373,0,0
0,560,548,0,0
0,623,691,164,403
0,627,742,147,376
45,408,341
0,418,308
0,426,143
0,393,53
0,333,201
0,315,317
0,316,409
0,316,444
0,502,201
0,555,318
0,541,434
0,534,476
0,364,380
0,337,554
0,318,683
0,301,730
0,449,383
0,579,544
0,687,678
0,695,733
46,373,344
0,383,310
0,389,142
0,350,53
0,297,207
0,284,317
0,288,412
0,290,449
0,468,201
0,534,309
0,525,430
0,520,473
0,329,383
0,202,519
0,108,623
0,76,668
0,414,387
0,547,569
0,664,729
0,669,793
47,354,336
0,361,305
0,372,144
0,332,54
0,283,209
0,270,311
0,260,410
0,257,446
0,451,204
0,519,302
0,532,428
0,536,472
0,311,373
0,294,618
0,270,979
0,224,1117
0,400,376
0,546,256
0,416,189
0,430,242
48,353,331
0,357,300
0,363,144
0,327,56
0,277,210
0,262,316
0,250,415
0,246,452
0,446,197
0,503,301
0,423,388
0,395,418
0,310,368
0,273,603
0,218,960
0,166,1101
0,396,370
0,465,199
0,447,354
0,465,411
