0.015594,0.004629,0.049032,0.012439,0.0032586,0.048738,0.025452,-0.0054631,0.042889,-0.03267,0.0020727,0.09938,0.0056927,0.0024318,0.059323,0.00088614,0.0055302,0.072688,-0.020273,0.008351,0.086433,-0.010651,0.059349,0.09453,0.0064453,0.0028057,0.069617,0.0068067,0.0014459,0.069904,0.0047052,-0.002505,0.071726,0.010224,0.00014673,0.084783,0.017734,0.0057622,0.047822,-0.023124,0.035925,0.034892,-0.031896,0.023462,0.0034952,-0.10739,0.062276,-0.12532,0.016487,0.0044813,0.051898,0.020334,-0.0013978,0.11543,0.021151,-0.043553,0.2033,0.040823,-0.079315,0.32506,2,2,2,1,1
-0.0010083,-0.0094668,0.56133,-0.015783,-0.0090383,0.55393,0.032585,-0.024498,0.51223,0.054697,-0.006309,0.45807,0.024287,-0.037928,0.49162,-0.0027514,-0.074625,0.4629,-0.0074213,-0.031468,0.46625,-0.010515,-0.026967,0.50629,0.079662,-0.073695,0.61405,0.049702,-0.020047,0.75211,0.034644,0.028306,0.92177,0.035136,0.035734,1.008,-0.018431,-0.03096,0.5258,-0.083304,-0.10665,0.6098,-0.087105,-0.095968,0.64181,-0.051006,-0.099922,0.64534,0.008029,-0.026537,0.59567,-0.048202,-0.043534,0.37594,-0.067693,-0.042809,0.32027,-0.10915,-0.049797,0.32195,2,2,2,2,2,1,1,1
-0.060105,-0.034374,0.47289,-0.04102,-0.039633,0.4871,-0.057851,-0.043837,0.50307,-0.10825,-0.026025,0.51997,-0.077236,-0.025187,0.51556,-0.096387,-0.026332,0.57311,-0.077552,-0.035689,0.61295,-0.05782,-0.047681,0.56202,-0.099246,0.0034538,0.3975,-0.071,-0.075891,0.27288,-0.043125,-0.12959,0.10448,-0.045024,-0.16823,-0.0046744,-0.051582,-0.021565,0.49397,-0.0023928,-0.076516,0.40885,-0.065478,-0.11857,0.44718,-0.22862,-0.10103,0.5582,-0.067692,-0.024132,0.44838,-0.10518,-0.048031,0.54514,-0.070026,0.027927,0.43736,-0.042048,0.067606,0.3063,2,2,2,2,2,2,2,1,1,1,1
0.18382,-0.012346,0.43698,0.19562,-0.022662,0.43593,0.22919,-0.068679,0.41446,0.11475,-0.085118,0.37098,0.14976,0.0039966,0.41951,0.23764,-0.011926,0.36408,0.27727,-0.038496,0.24704,0.24105,-0.0095938,0.27347,0.14449,-0.017549,0.39737,0.1372,-0.00020424,0.38173,0.13939,0.0022713,0.46604,0.16706,0.0089954,0.52764,0.17262,-0.014947,0.44883,0.053297,-0.044292,0.36328,0.034784,0.020477,0.36354,0.14662,0.005204,0.21382,0.18026,-0.0080373,0.42387,0.13904,-0.015041,0.42599,0.0928,-0.094696,0.60805,0.035467,-0.13479,0.69161,2,2,2,2,2,2,2,1,1,1,1
0.2418,-0.040208,0.19719,0.26965,-0.035494,0.1885,0.22587,-0.025248,0.20523,0.3453,-0.0091124,0.24343,0.32664,-0.007249,0.23503,0.49802,-0.0037009,0.099177,0.59981,-0.016902,0.10283,0.66063,-0.020004,0.11618,0.1602,-0.0023088,0.17984,0.21276,-0.016523,0.24957,0.22689,-0.030711,0.10643,0.22699,-0.012607,0.091075,0.27837,-0.015403,0.22188,0.39227,0.0096152,0.2695,0.27901,0.039926,0.22813,0.2734,-0.018893,0.33981,0.20883,-0.019672,0.18601,0.33143,-0.063083,0.29407,0.34374,-0.024938,0.39354,0.37577,-0.033915,0.38014,2,2,2,2,2,2,2,1,1,1,1
0.31243,0.0017369,-0.035034,0.31753,0.0040564,-0.060743,0.26331,-0.030395,-0.090334,0.38201,-0.076127,-0.12093,0.26067,-0.014931,-0.077094,0.10709,-0.013354,-0.040163,-0.058495,0.0042006,-0.023643,-0.088649,0.0033787,-0.057291,0.22545,-0.081052,-0.086323,0.22559,-0.080968,-0.085653,0.3967,0.080885,0.24595,0.40652,0.076695,0.16826,0.33895,-0.0032149,-0.099105,0.39182,0.10806,-0.1156,0.62209,0.0045649,-0.044948,0.726,0.011925,-0.056386,0.3127,-0.012539,0.030254,0.26965,0.077232,-0.1499,0.067694,0.088907,-0.038929,0.12903,0.080848,0.006109,2,2,2,2,2,2,2,1,1,1,1
0.28521,0.06252,-0.28257,0.22934,0.045076,-0.28022,0.29731,-0.028205,-0.28063,0.16891,-0.0078919,-0.35902,0.21107,-0.040636,-0.30691,0.2061,-0.0087388,-0.28614,0.33471,0.046131,-0.38255,0.35902,0.061032,-0.45985,0.47014,0.030955,-0.11808,0.42869,0.03842,-0.15367,0.25305,-0.094288,-0.47427,0.22006,-0.079675,-0.45374,0.22629,0.01524,-0.28682,0.11716,-0.055244,-0.16286,0.043646,-0.020837,-0.0083892,0.00015938,-0.011584,-0.0036163,0.3343,0.034192,-0.29248,0.39641,0.034516,-0.41034,0.62789,0.04199,-0.70275,0.60481,0.065103,-0.8116,2,2,2,2,2,2,2,1,1,1,1
0.095206,0.012686,-0.38094,0.12964,0.012851,-0.36349,0.14031,0.038289,-0.3739,0.11154,0.033385,-0.34917,0.13988,0.039891,-0.27371,0.12359,0.027572,-0.11059,-0.0017401,-0.0082522,0.03901,-0.06324,-0.043664,0.12577,0.13036,0.036634,-0.47136,0.14223,0.05347,-0.5201,0.10868,0.052801,-0.52645,0.099824,0.025757,-0.53251,0.084413,0.02967,-0.32669,0.15436,0.06609,-0.58451,0.19666,0.096065,-0.81756,0.15666,0.089719,-0.88776,0.085659,0.017423,-0.43282,0.067537,-0.014884,-0.24476,0.022722,-0.054495,-0.12152,0.022409,-0.056946,-0.077709,2,2,2,2,2,2,2,1,1,1,1
-0.034267,0.028213,-0.41508,-0.047127,0.028522,-0.40639,-0.0759,0.044306,-0.38723,-0.089473,0.04301,-0.37381,-0.076098,0.0018281,-0.42085,-0.055671,0.016784,-0.59232,-0.029423,0.072064,-0.78215,0.00046739,0.095777,-0.86568,-0.057943,0.051768,-0.37446,-0.036211,0.043229,-0.30276,-0.0022852,0.029426,-0.2245,0.027084,0.022179,-0.16821,-0.028917,0.016232,-0.4448,0.012011,-0.015935,-0.26157,0.062905,-0.045769,-0.13501,0.061232,-0.032655,-0.10192,-0.026037,0.03983,-0.39855,-0.039149,0.08511,-0.61682,0.0032569,0.057377,-0.52089,-0.021572,0.058069,-0.51635,2,2,2,2,2,2,2,1,1,1,1
-0.10033,0.024057,-0.43142,-0.08113,0.024032,-0.43839,-0.048018,0.014053,-0.46067,-0.052668,0.014016,-0.46076,-0.04514,0.057997,-0.40636,-0.04582,0.012432,-0.31733,-0.045375,-0.045541,-0.17524,-0.053599,-0.074472,-0.10377,-0.068939,0.0042687,-0.47869,-0.10782,0.035787,-0.55115,-0.17174,0.073298,-0.66422,-0.22387,0.094413,-0.71973,-0.1053,0.036445,-0.39504,-0.15714,0.04999,-0.49771,-0.11328,0.037585,-0.31531,-0.1458,0.070134,-0.35113,-0.11079,0.010553,-0.45519,-0.13273,0.00014475,-0.34551,-0.12756,0.032157,-0.46701,-0.15438,0.024809,-0.48967,2,2,2,2,2,2,2,1,1,1,1
-0.1732,0.0038589,-0.37869,-0.17115,0.0003843,-0.37873,-0.18,-0.0076671,-0.36564,-0.16593,-0.0053186,-0.36809,-0.17018,-0.0050678,-0.35433,-0.16875,0.026372,-0.34221,-0.16877,0.018689,-0.34785,-0.16521,0.045936,-0.35469,-0.16852,-0.001924,-0.37745,-0.19287,-0.066719,-0.39612,-0.19837,-0.094194,-0.32739,-0.18244,-0.015464,-0.28675,-0.17365,-0.0037619,-0.36787,-0.15091,0.068474,-0.38529,-0.24919,0.087882,-0.60585,-0.25407,0.088774,-0.60242,-0.17303,-0.00012694,-0.39692,-0.10427,0.032558,-0.34827,-0.050327,0.025348,-0.13215,-0.011329,0.019388,-0.05119,2,2,2,2,2,2,2,1,1,1,1
-0.17364,0.0085222,-0.28931,-0.16861,0.0041381,-0.29088,-0.17584,-0.013424,-0.28755,-0.10682,-0.024564,-0.30948,-0.12104,0.038207,-0.29189,-0.16245,0.021814,-0.33537,-0.19838,0.075393,-0.43563,-0.22664,0.074498,-0.49271,-0.16777,-0.026299,-0.32447,-0.17714,-0.030299,-0.33916,-0.20042,-0.022108,-0.34195,-0.20626,-0.092207,-0.35946,-0.17172,0.016383,-0.27911,-0.14352,0.024048,-0.20876,-0.075401,0.068523,-0.11408,0.020774,0.10967,-0.083105,-0.17573,0.0018045,-0.30162,-0.21242,0.04031,-0.41629,-0.23474,-0.023692,-0.69296,-0.27885,0.0092009,-0.78479,2,2,2,2,2,2,2,1,1,1,1
