Frame,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,
,SpineBase,SpineBase,SpineMid,SpineMid,Neck ,Neck ,Head,Head,ShoulderLeft,ShoulderLeft,ElbowLeft,ElbowLeft,WristLeft,WristLeft,HandLeft,HandLeft,ShoulderRight,ShoulderRight,ElbowRight,ElbowRight,WristRight,WristRight,HandRight,HandRight,HipLeft,HipLeft,KneeLeft,KneeLeft,AnkleLeft,AnkleLeft,FootLeft ,FootLeft ,HipRight  ,HipRight  ,KneeRight  ,KneeRight  ,AnkleRight,AnkleRight,FootRight ,FootRight ,Position
0,378,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
53,298,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,300,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,299,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,285,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,230,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,212,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,207,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,207,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,363,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,390,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,390,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,386,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,268,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,252,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,234,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,226,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,329,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,341,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,354,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,354,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
54,239,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,240,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,216,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,169,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,148,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,145,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,139,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,296,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,323,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,321,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,332,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,209,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,219,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,229,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,223,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,270,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,269,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,268,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,264,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
55,212,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,212,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,200,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,191,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,136,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,113,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,111,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,104,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,267,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,291,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,298,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,307,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,181,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,198,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,213,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,209,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,246,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,253,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,259,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,257,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
56,157,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,158,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,148,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,145,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,84,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,57,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,47,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,42,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,216,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,234,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,237,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,218,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,125,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,150,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,171,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,167,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,191,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,216,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,245,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,245,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
57,154,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,155,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,143,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,137,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,78,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,55,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,48,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,47,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,211,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,230,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,235,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,216,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,123,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,146,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,167,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,161,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,188,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,223,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,183,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,195,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
58,153,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,154,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,143,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,137,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,78,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,55,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,50,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,37,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,209,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,229,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,239,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,249,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,122,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,146,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,166,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,161,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,187,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,216,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,242,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,241,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
59,198,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,197,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,184,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,169,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,116,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,99,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,90,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,82,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,249,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,276,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,290,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,296,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,168,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,187,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,205,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,202,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,233,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,238,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,243,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,242,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
60,229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,230,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,220,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,207,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,154,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,134,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,133,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,124,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,287,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,314,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,319,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,318,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,200,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,216,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,231,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,228,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,262,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,262,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,261,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,259,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
61,252,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,252,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,244,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,235,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,177,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,156,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,156,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,147,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,311,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,337,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,341,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,340,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,223,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,223,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,222,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,218,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,283,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,292,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,301,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,302,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
62,282,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,283,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,280,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,265,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,213,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,191,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,188,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,182,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,345,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,374,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,377,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,381,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,254,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,240,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,224,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,218,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,311,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,339,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,365,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,367,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
63,332,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,333,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,332,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,318,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,265,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,247,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,244,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,398,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,425,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,427,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,426,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,303,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,288,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,271,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,265,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,362,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,374,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,388,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,389,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
64,340,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,341,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,340,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,329,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,271,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,254,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,252,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,250,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,405,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,430,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,431,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,430,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,310,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,320,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,331,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,330,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,370,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,378,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,387,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,389,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
65,371,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,371,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,373,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,362,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,302,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,283,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,279,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,279,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,441,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,465,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,472,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,473,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,341,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,332,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,321,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,321,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,402,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,424,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,448,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,455,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
66,450,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,448,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,452,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,440,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,383,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,368,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,370,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,368,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,520,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,547,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,550,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,547,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,420,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,410,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,400,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,402,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,480,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,494,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,509,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,518,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
67,467,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,465,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,471,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,465,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,402,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,380,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,378,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,377,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,539,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,560,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,562,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,559,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
