0.0029271,0.005596,0.0090525,0.0075029,0.0025885,0.011361,0.00039471,-0.0021093,0.024595,-0.0071933,-0.0038307,0.018907,-0.0092591,0.0026901,0.034252,-0.06479,0.010164,0.011432,-0.1183,0.0070932,-0.011842,-0.12887,0.014136,-0.01078,-0.0070015,0.00014372,0.00050974,-0.0054319,-0.0045758,-0.034344,0.18024,-0.098408,-0.036357,0.25858,-0.12439,-0.025501,0.0024773,0.011069,0.0064459,-0.012429,0.082776,0.00039744,-0.001036,-0.0020885,0.003046,-0.0113,-2.867e-05,0.0054238,0.0045718,0.0011797,0.0070977,0.012337,-0.0023621,-0.0001626,0.020481,-0.017224,0.0059402,-0.036613,-0.055964,0.10531
0.00067469,-0.0036351,0.029027,0.0035715,-0.0044473,0.030203,0.005427,-0.0056227,0.03555,0.0025122,-0.0040236,0.035571,0.0039134,-0.0073861,0.042202,0.027635,-0.027858,0.063203,0.051126,-0.017946,0.082143,0.062276,-0.029018,0.078889,0.00057405,-0.0044698,0.028353,-0.0069852,0.0096823,0.036297,-0.29089,0.072668,0.074337,-0.45223,0.07132,0.063865,-7.5237e-05,0.00081176,0.03115,-0.0050099,0.0069212,0.021202,-0.0013634,-0.0081254,0.01233,-0.0057504,-0.0067216,0.015548,-0.00083815,-0.0066399,0.024165,-0.014998,-0.010422,0.027081,-0.00027989,-0.023643,0.012723,0.042163,0.01856,-0.081048
-0.0071116,0.0037293,0.010801,-0.0080426,0.0029498,0.010644,-0.0084182,8.8125e-05,0.010781,-0.0034789,-0.0066972,0.011043,-0.0038779,0.00016142,0.010859,0.021584,-0.0025241,0.017033,0.037592,-0.0072222,0.016254,0.032948,-0.0015715,0.015583,-0.0047638,0.0016278,0.016797,-0.0095476,0.0089477,0.0088062,-0.023021,0.063255,0.01203,0.0069632,0.07009,0.029579,-0.007204,0.0028396,0.015622,0.0064361,0.0039622,0.0002389,0.004366,-0.0038469,-0.0020919,0.046593,-0.039192,0.097067,-0.0066251,0.0059492,0.0065973,-0.022184,-0.021844,0.0085323,-0.00071852,0.0064408,0.0048594,0.00060615,0.0070331,0.0064127
-0.0077761,0.00095358,0.005513,-0.0074226,0.00080219,0.0051618,-0.0054266,-0.00044806,0.0043249,-0.0076577,0.0028802,0.0069494,-0.0062504,-0.0023944,0.0031583,-0.00092608,-0.0018549,0.0011947,0.0010041,0.0023957,-0.0032763,0.00080563,-0.0025324,-0.00437,-0.0034027,0.0013255,0.0057697,-0.00074655,-0.0077655,0.010743,0.16212,-0.042578,-0.018015,0.23147,-0.00099325,-0.039963,-0.007848,-0.00024724,0.0049763,0.0033611,-0.082476,0.015611,-0.0053993,-0.0066317,0.013941,0.00028539,0.0072106,-0.003422,-0.0090172,0.00038955,0.0052273,0.016872,0.032205,-0.0065928,-0.0058353,0.02905,-0.0029774,-0.0055438,0.029336,-0.0021269
-0.0011146,-0.0029651,0.00023341,-0.0009611,-0.0023303,0.00037956,0.0020523,-0.0007634,0.00018263,-0.0013045,0.0004856,0.003257,-0.0020447,-0.0022828,0.00036407,-0.0010834,-0.00017446,-0.0010934,-0.0036531,0.0017767,-0.0055871,-0.0032117,0.0035582,-0.0060391,-0.0031956,-0.0031422,-0.00048232,-0.0025403,-0.014739,0.0036602,0.0060556,-0.0018353,-0.010891,0.0073286,-0.010125,-0.019633,-0.00051187,-0.0021895,-0.00023293,-0.0012961,0.061862,-0.0093021,0.002824,0.019165,-0.00093865,-0.043571,0.041493,-0.080418,-0.0010438,-0.0029217,0.00039291,-0.0027917,-0.0059013,0.00071907,0.0022397,-0.0090687,-0.00055528,0.0021399,-0.0091224,-0.00064301
0.001016,0.00099583,-0.0002346,0.0014731,0.00020631,-8.9407e-05,0.00033091,-0.0001014,0.0013659,0.0035688,-0.0023967,9.8467e-05,0.0027764,0.0011313,0.0014997,0.0037241,0.0010139,-0.0016286,0.0037061,4.5896e-06,-0.0020032,0.0050923,0.0014223,-0.0033662,0.0010813,-0.0010014,-0.0028975,0.0028384,0.0046032,-0.011638,-0.20675,-0.056691,0.036806,-0.30806,-0.092874,0.084925,0.00072519,0.0016355,0.0010285,-0.040398,-0.056217,0.0075266,0.0020058,-0.07297,0.011635,0.055018,-0.088386,0.084959,0.0010508,0.0022869,-0.0018263,-0.0082229,-0.012038,0.0025408,-0.0042723,-0.02049,0.0038571,-0.0051624,-0.020925,0.0025291
-0.00012109,0.0028323,-0.0007534,0.000128,0.0018508,-0.00076914,-9.2868e-05,-0.0018,-0.0015316,0.0043122,-0.00042453,-0.0013378,0.0052665,-0.00033727,-0.0014098,0.0038368,2.5779e-05,0.00020981,0.0068109,0.0029285,0.0045092,0.0080637,-0.00044096,0.0016971,9.6396e-05,-0.00060454,-0.0030644,-0.0038299,0.00064832,-0.0098896,0.0083834,-0.006392,0.011347,0.026186,-0.0060569,-0.001447,0.0011718,0.0033197,5.9366e-05,0.036259,-0.0037088,0.0053656,-0.012435,0.062202,-0.011417,-0.017283,0.057401,-0.011433,-0.0012963,0.0044396,-0.0021155,0.0077842,0.013886,-0.0010085,0.0064418,0.034574,-0.0051441,-0.038138,-0.0020868,0.082814
-0.00066138,-0.0037417,0.00033712,2.1495e-06,-0.0022766,0.00015259,0.00071581,-0.00018334,-0.0009439,-0.0043004,0.0019767,0.0025699,-0.0039731,0.00093218,0.0014729,0.00037806,-1.5289e-05,0.00065947,0.0014294,-0.0029288,-0.00066018,0.001785,-0.00016731,0.000453,-0.0010925,-0.001088,-0.0012877,0.0070234,-0.0055328,0.0082726,0.13416,0.062405,-0.02042,0.19073,0.10788,-0.020078,-0.0011955,-0.0045456,0.0011163,-0.023985,-0.0044559,-0.0035782,0.0023903,0.00022507,0.0012641,-0.0089598,-0.010656,0.0071363,-0.0015225,-0.0056181,0.00075912,7.9349e-05,-0.00829,-0.0010695,0.0032902,-0.025912,0.0039189,0.046874,0.011026,-0.083159
-0.0043644,-0.0023228,0.00081134,-0.0039794,-0.0016472,0.00096917,-0.0015409,0.0011591,0.0026274,-0.0025526,-8.6457e-05,0.00097156,-0.0030456,-0.0021245,-0.00091434,-0.00066815,-1.4469e-05,-0.00042009,-0.00062323,0.00013915,6.9141e-06,-0.0010107,0.0006355,0.00096393,-0.0019206,-1.8131e-05,0.0014296,0.010495,-0.00075582,0.0030184,0.15081,-0.030112,-0.031555,0.19226,-0.042638,-0.048258,-0.0053928,-0.0017954,0.00072622,0.024375,0.053506,-0.0082831,0.0081669,-0.0032972,-0.0011613,0.011707,-0.0013036,0.00080228,-0.0049149,-0.0037317,0.00090933,-0.00092648,-0.0055619,0.0011506,-0.006434,0.0012999,-0.0013592,-0.006023,0.0014166,-0.0010891
0.00138,7.7337e-05,-0.00099254,0.00076696,1.5438e-05,-0.00081968,-0.0027817,0.0010029,-0.00061417,-0.0043286,-0.00047016,-0.00061011,-0.0034991,-0.00094814,0.0012748,-0.0036007,0.00045255,-0.00067472,-0.0027976,-0.0033275,-0.003371,-0.0024566,-0.00076777,-0.0018406,-0.0024536,-0.00095947,-0.00066781,0.0014861,-0.00049429,-0.0016317,0.059771,-0.08713,-0.0029638,0.10715,-0.12474,-0.0020883,0.0022757,-0.00065714,-0.00047731,-0.0052461,-0.082423,0.00081134,-0.00024421,-0.017824,0.029286,0.046192,0.023533,-0.0010269,0.0026069,0.0024151,-0.0022628,-0.0019142,-0.055989,0.0096226,0.0089581,-0.021311,0.0041232,-0.058844,-0.034309,0.069335
