0.0027854,0.0078286,-0.017036,0.00090007,0.0068233,-0.017564,-0.0082643,0.00039296,-0.019488,-0.0011244,0.002839,-0.022027,-0.00030218,0.002366,-0.01397,-0.0014655,0.00408,-0.018229,-0.00075087,0.0012567,-0.017709,-3.7014e-05,-0.0089273,-0.016187,0.00025254,0.0020198,-0.014326,-0.003024,-0.001754,-0.017618,-0.00067085,0.00079736,-0.018238,-0.0014739,0.010928,-0.019641,0.0044399,0.013938,-0.014608,-0.032099,0.056308,-0.023685,-0.053444,0.077692,-0.0053558,-0.03865,0.051546,-0.011118,0.0048475,0.0011005,-0.021124,0.016838,0.009465,-0.020332,-0.004724,0.015005,-0.010841,-0.0048281,0.011202,-0.020948
-0.0011397,0.0034094,-0.0026302,-0.0017384,0.0021265,-0.0028715,-0.0034119,-0.0017816,-0.001544,-0.0001197,-0.00061864,-0.0059922,-0.00092579,0.0017087,-0.0046649,-0.0010236,0.0016179,-0.0043855,-0.00059758,-0.00067368,-0.004781,-0.002072,0.0014132,-0.0017717,-0.001373,0.0023587,-0.002629,-0.0018248,-0.0012084,-0.0042098,-0.004232,0.0013338,-0.0072808,-0.0032498,-0.0028393,-0.0085974,-0.00085664,0.0045065,-0.0021379,0.034148,-0.057361,0.014069,0.04664,-0.063121,-0.0011277,0.031866,-0.035447,0.010824,-0.00041791,0.0042005,-0.0027215,-0.004816,0.0043505,0.0017674,0.0021216,0.0075325,0.0012732,0.0025883,0.0085301,0.0037057
-0.0011816,0.001415,0.0039899,-0.0012417,0.0011506,0.0035882,-0.0001534,-0.00085549,0.0045085,-0.00032588,0.00035539,0.00088096,-0.00094465,4.0838e-05,0.0036201,-0.0007906,0.00014785,0.0031843,-0.00034526,-5.6386e-05,0.0013633,0.00015551,0.0012382,0.0016191,0.0020771,0.0032363,0.0063052,-0.0007917,-0.00021388,0.0021012,0.00021893,-0.0016461,0.001653,0.0019577,-0.0044557,0.00057244,-0.0014907,0.00062314,0.0046923,0.020767,-0.0029149,0.0014539,0.012469,-0.035176,0.0077403,0.0037751,-0.041479,-0.0062108,-0.0013438,0.0001938,0.00371,0.0055618,0.016279,0.0018654,0.0038252,-0.012805,0.0056052,-0.027662,-0.049534,0.10592
-0.0016834,-0.0033472,0.012069,0.00080466,-0.0023703,0.011202,0.0068425,-0.0028363,0.0075881,-0.0013052,7.4506e-05,0.009855,-8.0958e-05,-0.0009993,0.011815,0.0017672,-0.0051194,0.015563,-0.00027563,-0.00094491,0.012516,0.0020695,-0.0014709,0.014986,-0.0020903,-0.0035577,0.0030973,0.00032124,0.00035359,0.0030966,-0.0005962,-0.00081003,0.0010786,-0.0018959,0.00070748,0.0048587,-0.0033348,-0.0028127,0.017483,-0.063889,0.061749,0.0067451,0.0043612,0.023827,-0.0026467,-0.030599,0.061218,-0.087125,-0.003568,-0.0043105,0.01093,-0.020859,-0.019107,0.013792,-0.0089403,-0.0027754,0.0074842,0.02097,0.033682,-0.093099
-0.0023868,-0.0016178,0.011979,-0.00031038,-0.00096703,0.0115,-0.0017375,0.001457,0.010068,-0.0028718,0.00064325,0.012785,0.0014529,-0.004332,0.015566,0.00072914,-0.0050545,0.0144,0.00097793,-0.005073,0.02601,-0.0010512,-0.0040804,0.023994,-0.0018874,-0.0029121,0.0028207,0.00033906,0.00010739,0.00059009,-0.0030301,0.00052106,-0.0010045,-0.0068111,0.00016826,-0.0072331,-0.0010402,-0.0038316,0.016559,0.0041095,-0.039287,0.01928,-0.0053341,0.0038507,0.0081835,-0.0088726,0.00337,0.0076509,-0.004107,-0.00017408,0.0068507,0.025501,0.0068377,0.0028372,0.0056854,0.026632,0.00032616,0.0021469,0.026152,-0.00020647
-0.0043769,-0.00084227,0.0094709,-0.0035667,-0.00084583,0.0099897,-0.00077598,0.00038454,0.012041,-0.00072206,-0.00072527,0.0098827,0.0024559,0.0007664,0.0075793,0.00064607,0.0010965,0.0086923,0.0011044,0.0026253,0.015125,-0.00051112,0.0052806,0.0079362,-0.00055481,-0.0013642,0.0040305,0.00012594,0.0006045,0.00039554,-0.0008496,-0.00022334,0.00034928,0.0018431,-0.0099565,0.0051794,-0.0042104,0.00070244,0.011172,0.0054955,0.044458,-0.0078375,0.001164,-0.00181,-0.0007093,0.00025232,-0.0015587,-0.00013232,-0.0046836,-0.0018198,0.0057726,-0.0080883,-0.022764,0.0088131,0.00076345,-0.036072,0.0050666,-0.00014828,-0.035821,0.0056436
0.0056612,-0.0016331,0.0007112,0.0054526,-0.0013374,0.00074506,0.0045341,-0.00023263,0.00087118,0.0011307,-0.00062019,0.0046666,0.0012188,-6.8231e-05,0.0031397,0.00065866,-0.00017115,0.0022933,0.00050013,0.0055652,0.0016243,0.00033411,0.003451,0.0046103,0.0014561,-0.00048078,0.0033751,0.00040847,9.5025e-05,0.00096679,-0.00018722,0.00071976,0.001193,0.00057173,-0.00033966,-0.0015824,0.0062093,-0.0022137,-0.0018258,-0.0028429,-0.065539,0.0090539,-0.01124,-0.0039768,0.0046434,-0.011161,-0.0041032,0.0043161,0.0053534,-0.00098267,0.0033092,0.0055527,-0.045498,0.010537,0.006298,0.003677,0.0060816,-0.044755,-0.016723,0.093495
-0.003538,-0.00037615,0.0024736,-0.0027427,-0.00021267,0.0021794,-0.0017649,0.00029162,0.0018013,-0.00012968,-0.00014898,0.00079155,0.0010891,0.00045437,0.00079179,0.00064957,-0.00022225,0.0010319,0.0016154,-0.0096627,-0.0022526,0.0018916,-0.010757,-0.0025156,-1.5989e-05,-9.232e-05,0.00049448,0.0039105,0.0049107,0.00038314,0.00088102,-0.0011196,0.0012693,0.0010453,0.0029725,0.0022733,-0.0046368,0.001123,0.0036461,0.0060369,0.049986,-0.006582,-0.00074043,-0.0016735,-0.0048301,0.049773,-0.031949,0.087117,-0.0049736,-0.0011708,0.0023906,-0.014895,0.0081218,-0.0059156,-0.010482,0.008588,-0.0047183,0.014532,-0.0081857,0.0030096
0.0030263,-0.00069691,-0.00091505,0.002461,-0.00045326,-0.00054336,0.0022074,0.00062928,-0.00015998,0.0010738,0.00034785,-0.00021601,4.9122e-05,-7.4856e-05,0.0007472,0.00067505,1.5557e-05,-1.1444e-05,0.00032862,0.00066951,-9.7513e-05,0.00074868,0.00046998,0.0017309,0.00012781,-0.00029872,0.0004549,7.8559e-05,-0.0019538,0.0017447,0.00068825,-0.00051349,0.0015373,-0.00021416,0.0075035,0.0025835,0.0034498,-0.0016035,-0.0026977,0.037778,-0.053124,0.0017166,-0.0062824,0.016454,-0.0046794,0.010054,0.034368,0.0056748,0.0045008,0.0008831,-0.00038075,0.013233,0.016676,-0.0028436,0.016777,-0.013658,-0.001538,0.042786,0.023483,-0.096709
-0.0011253,0.00012214,0.0014799,-0.00064931,0.0004521,0.0011427,0.0011414,0.0010919,-0.00015283,0.00037796,-2.3156e-05,0.00015736,0.00027601,0.00049357,0.00070715,0.00085466,0.00014283,0.0003922,0.00074887,-0.0042051,-0.0023048,-0.00018583,-0.001888,-0.0001483,0.00098792,0.00014773,0.0008285,-0.00040823,-0.00061103,0.00040364,0.0013596,-0.001177,0.0013902,0.0027258,-0.0016464,0.0026903,-0.001823,0.0011741,0.0026028,-0.030574,0.0018674,0.0025818,-0.020738,0.0050598,0.01258,-0.023677,-0.000938,0.00019407,-0.0018087,-0.001825,0.0013702,-0.012515,0.034739,-0.0025213,0.0077167,0.054532,-0.0068841,-0.017953,0.018257,0.093832
0.0046408,-0.0012884,-0.0033603,0.0033017,-0.0012812,-0.0024083,0.0010036,0.00033771,-0.00052929,0.0021891,4.5151e-05,-0.00094628,0.00021429,-0.0022614,-0.0015969,0.001085,-0.0008001,-0.0013249,0.00016439,0.00010851,-0.0012987,0.00072899,-0.0012407,-0.00045395,0.001529,0.0004607,0.00055099,0.00030109,-0.0011276,0.00063705,0.0015125,-0.00070018,0.00075197,0.0013752,-0.00075704,0.0028336,0.0057044,-0.0025215,-0.0092871,-0.0068751,0.011313,-0.007164,0.04159,-0.069668,-0.0051565,0.059119,-0.0087259,0.0025833,0.0076445,-0.0011455,-0.0013075,-0.0030386,-0.0080714,2.1458e-06,-0.022158,-0.036218,0.0076218,0.0040197,0.00013703,-0.093009
