-0.23083,0.088965,-0.15697,-0.26113,0.09562,-0.16347,-0.35828,0.070954,-0.22491,-0.21079,0.041141,-0.16991,-0.23959,0.11693,-0.30111,-0.34997,0.1541,-0.48899,-0.41272,0.13836,-0.49842,-0.4281,0.1279,-0.49481,-0.35744,0.15976,-0.22566,-0.56574,0.15307,-0.18279,-0.64507,0.076738,-0.10763,-0.64947,0.082961,-0.081009,-0.1816,0.1114,-0.21979,-0.15945,0.11924,-0.16511,-0.39551,0.16888,-0.082625,-0.40447,0.21108,-0.10097,-0.24958,0.069656,-0.07482,-0.37104,0.047269,-0.031409,-0.43228,0.053436,-0.10783,-0.42685,0.05179,-0.12051,2,2,2,2
-0.28474,-0.069945,0.33236,-0.28984,-0.072761,0.33309,-0.17931,-0.0733,0.33254,-0.26522,-0.032498,0.28623,-0.29058,-0.056509,0.36927,-0.29154,-0.076967,0.51825,-0.27672,-0.083684,0.63448,-0.28249,-0.070773,0.65449,-0.12533,-0.17989,0.44468,0.026959,-0.17972,0.54702,0.13112,-0.12679,0.6816,0.13028,-0.15195,0.72644,-0.34251,-0.086251,0.35678,-0.46126,-0.083533,0.34498,-0.45809,-0.021674,0.29537,-0.49861,-0.072063,0.38428,-0.25371,-0.072285,0.30225,-0.16384,-0.077335,0.35061,-0.29112,-0.081332,0.33656,-0.25588,-0.09859,0.32751,2,2,2,2
0.016787,-0.078348,0.49415,0.041963,-0.088166,0.49764,-0.022985,-0.10682,0.54555,-0.028527,-0.11064,0.57214,0.038108,-0.065952,0.57774,0.064915,-0.03784,0.68333,0.069486,-0.0016195,0.68628,0.097296,-0.028746,0.68832,-0.041599,-0.030545,0.4263,0.013569,-0.031287,0.26258,0.086717,-0.054035,0.13722,0.12879,-0.043983,0.11377,0.044477,-0.076879,0.54673,0.042298,-0.080985,0.47433,0.073247,-0.14677,0.41993,0.099526,-0.13537,0.35287,-0.0036421,-0.061414,0.43393,0.13775,-0.15601,0.61046,0.21176,-0.17398,0.72133,0.14721,-0.17129,0.77243,2,2,2,2
0.29853,-0.053642,0.44815,0.29909,-0.042913,0.43595,0.32777,-0.020516,0.37313,0.29856,-0.01734,0.34839,0.29938,-0.069254,0.39549,0.32635,-0.10703,0.32937,0.36819,-0.12551,0.28581,0.35286,-0.12606,0.28187,0.32893,-0.085568,0.40133,0.41638,-0.078859,0.49354,0.48831,-0.058664,0.59416,0.50712,-0.046755,0.61472,0.28211,-0.058816,0.46141,0.5059,-0.1588,0.54508,0.61589,-0.22483,0.69207,0.60532,-0.19827,0.67821,0.31012,-0.067712,0.4506,0.17646,-0.014867,0.26421,0.10219,-0.0012604,0.20092,0.12546,0.013678,0.16011,2,2,2,2
0.2841,-0.036384,0.38299,0.27328,-0.038671,0.39007,0.25487,-0.0553,0.39396,0.2376,-0.058081,0.3947,0.18989,-0.086871,0.42171,0.22469,-0.011167,0.42909,0.2397,-0.0080646,0.37717,0.2327,0.023524,0.33919,0.25454,-0.048103,0.44544,0.18826,-0.082925,0.45402,0.089871,-0.0863,0.33849,0.052212,-0.084056,0.32282,0.27864,-0.044615,0.35528,0.18875,-0.0053858,0.28201,0.083241,0.015476,0.087483,0.11205,-0.014118,0.095067,0.30036,-0.033754,0.40496,0.38447,-0.076031,0.58072,0.52226,-0.082602,0.63996,0.53318,-0.082147,0.63568,2,2,2,2
0.026146,-0.12862,0.1838,-0.022377,-0.1323,0.18608,0.011219,-0.1113,0.2827,0.058628,-0.047294,0.29167,0.19074,-0.0050139,0.11418,0.19233,-0.0080598,-0.053231,0.055473,0.062503,-0.12741,0.064596,0.062126,-0.12958,0.079157,-0.11521,0.34633,-0.15747,0.016913,0.16524,-0.036313,0.18016,0.37249,-0.0036601,0.18254,0.36758,0.037953,-0.10303,0.17095,-0.093944,-0.042703,0.17545,-0.092494,-0.066772,0.26635,-0.12196,-0.090069,0.32469,0.013106,-0.13037,0.15237,0.022756,-0.076761,0.2061,-0.025723,-0.056849,0.17833,0.05551,-0.055782,0.20041,2,2,2,2
-0.21373,0.085514,-0.10173,-0.16578,0.079114,-0.091825,-0.17183,0.065961,-0.12351,-0.15674,0.01406,-0.2367,-0.32051,-0.00152,-0.043747,-0.36892,-0.02533,0.016414,-0.24575,-0.10631,-0.0018342,-0.22167,-0.10567,-0.038804,-0.20614,0.072202,-0.24931,-0.029318,-0.0015779,-0.1133,-0.27269,-0.084922,-0.40033,-0.35772,-0.084683,-0.4479,-0.2311,0.066029,-0.10667,-0.22367,0.019939,-0.2152,-0.23604,0.069853,-0.29141,-0.1952,0.069844,-0.35552,-0.20806,0.085636,-0.082695,-0.28727,0.046447,-0.17093,-0.33,0.030109,-0.091116,-0.40272,0.034068,-0.11624,2,2,2,2
0.068352,0.055584,-0.39537,0.033483,0.060058,-0.39996,0.01554,0.066439,-0.41295,0.022352,0.071299,-0.35135,0.05728,0.078389,-0.48574,0.07332,0.09113,-0.58535,0.1002,0.10722,-0.55165,0.10237,0.10025,-0.54543,0.015483,0.025229,-0.3521,0.021696,-0.022319,-0.17243,0.17347,-0.10202,-0.069277,0.25489,-0.11755,-0.068324,0.087259,0.059254,-0.43927,0.039975,0.046863,-0.26619,0.061455,0.014699,-0.16111,0.085488,-0.0093482,-0.13035,0.06828,0.051551,-0.34113,0.13845,0.055825,-0.48573,0.24369,0.11058,-0.66664,0.31532,0.083053,-0.64809,2,2,2,2
0.22974,0.077276,-0.33777,0.24802,0.069421,-0.33305,0.266,0.044651,-0.32157,0.25632,0.052061,-0.34023,0.22608,0.042866,-0.2661,0.20217,-0.010578,-0.1601,0.15781,-0.012302,-0.12643,0.13187,-0.027153,-0.087561,0.28263,0.080777,-0.31382,0.36238,0.14067,-0.47035,0.39947,0.18415,-0.59067,0.40556,0.20091,-0.60713,0.21398,0.080393,-0.31324,0.37109,0.079794,-0.48397,0.40201,0.13761,-0.63213,0.39824,0.15733,-0.6596,0.23344,0.071631,-0.37095,0.10752,0.039014,-0.34956,-0.013696,0.032172,-0.23617,-0.063094,0.085004,-0.27136,2,2,2,2
-0.0038325,0.043065,-0.44931,0.011647,0.042241,-0.4476,-0.0085491,0.047046,-0.43439,-0.040147,0.047116,-0.44322,-0.016523,0.021052,-0.38709,0.011176,0.085436,-0.44493,-0.0031154,0.16382,-0.56225,-0.0056108,0.20657,-0.63113,-0.021541,0.055405,-0.4831,-0.052676,-0.0025689,-0.46159,-0.13619,-0.046878,-0.37703,-0.16805,-0.08219,-0.32522,-0.0035243,0.02975,-0.43668,-0.041826,0.043103,-0.28472,0.013353,0.026973,-0.10983,0.0044755,0.013676,-0.054212,-0.0025856,0.058744,-0.46497,0.064512,0.15184,-0.52727,0.10417,0.20553,-0.62998,0.077992,0.18062,-0.61225,2,2,2,2
-0.2107,-0.0094304,-0.31997,-0.19289,0.0016548,-0.33127,-0.18343,0.027645,-0.37092,-0.19967,0.033802,-0.29417,-0.16921,0.017292,-0.36055,-0.15002,-0.024265,-0.13083,-0.081598,-0.084786,0.12694,-0.1047,-0.098584,0.18552,-0.27449,0.098138,-0.38319,-0.41665,0.16649,-0.54293,-0.56934,0.16953,-0.61541,-0.61329,0.20665,-0.64228,-0.19373,-0.0026525,-0.30745,-0.29997,0.044564,-0.31921,-0.4156,-0.012532,-0.46171,-0.45601,0.030071,-0.50859,-0.23322,0.013003,-0.30718,-0.17241,0.012549,-0.20853,-0.080108,-0.091044,-0.1055,-0.099279,-0.10374,-0.097358,2,2,2,2
-0.31463,0.0091032,0.056526,-0.3738,0.012516,0.045362,-0.33705,-0.0054557,0.034686,-0.25584,0.0050762,0.064739,-0.23515,0.065756,-0.023172,-0.29463,0.044897,-0.26097,-0.35425,0.026104,-0.38353,-0.36106,-0.0049725,-0.36404,-0.27585,-0.034831,0.19542,-0.34354,0.0033867,0.26804,-0.35823,0.0015064,0.29244,-0.36287,-0.050397,0.30833,-0.29367,0.029932,0.020747,-0.3824,0.061346,0.044451,-0.40562,0.14875,0.15253,-0.36165,0.24991,0.24241,-0.32849,-0.0075287,0.10157,-0.38411,-0.0055279,0.11329,-0.44361,0.018089,-0.023365,-0.35106,0.010764,-0.017559,2,2,2,2
-0.22201,0.014431,0.34411,-0.18505,0.014046,0.35832,-0.26342,0.029457,0.36183,-0.26047,-0.0077674,0.32655,-0.35853,0.0010262,0.44677,-0.36294,0.0064536,0.61746,-0.43441,-0.027947,0.76652,-0.42397,-0.0379,0.83201,-0.22138,-0.027864,0.23299,-0.00039458,-0.12649,0.29308,0.22972,-0.12454,0.4176,0.30978,-0.10065,0.46012,-0.25814,-0.0084253,0.38237,-0.10954,-0.019626,0.30014,-0.055856,-0.0012687,0.1956,-0.079223,-0.10161,0.099765,-0.17712,0.0033497,0.2946,-0.16348,-0.094708,0.44062,-0.21721,-0.12016,0.66004,-0.29219,-0.10307,0.64833,2,2,2,2
0.26277,-0.16404,0.34526,0.23162,-0.15703,0.34251,0.26449,-0.11771,0.34506,0.23012,-0.063144,0.32042,0.37371,-0.08772,0.1952,0.52401,-0.039742,0.0051546,0.77143,0.059632,-0.083231,0.876,0.10199,-0.11847,0.14091,-0.13058,0.2757,0.11385,-0.15522,0.28938,-0.081506,-0.18736,0.27635,-0.088353,-0.18429,0.29297,0.31478,-0.11187,0.33233,0.24601,-0.1474,0.28906,0.213,-0.25928,0.38888,0.26483,-0.25949,0.39441,0.20425,-0.13133,0.37509,0.24054,-0.097086,0.34992,0.2772,-0.069597,0.33056,0.3359,-0.10276,0.3932,2,2,4,3
0.14397,0.07247,0.12615,0.15531,0.058516,0.13317,0.15193,0.013243,0.15659,0.15149,-0.02061,0.14915,0.043907,-0.034482,0.22078,-0.091978,-0.10351,0.33646,-0.28011,-0.16837,0.27553,-0.35635,-0.20014,0.26156,0.28742,0.027835,0.27494,0.28861,0.043856,0.29278,0.46826,0.092358,0.20948,0.42534,0.112,0.082263,0.094861,0.023251,0.10797,0.18039,0.033271,0.21226,0.19212,0.038905,0.22667,0.20285,-0.015157,0.26206,0.20049,0.033394,0.1152,0.059339,-0.019761,0.051926,0.038365,-0.0081925,-0.019228,0.029714,-0.001887,-0.040824,2,2,2,2
0.0031451,-0.0017651,0.0096476,0.0053255,-0.0038271,0.012191,0.0057533,-0.005502,0.022169,0.0076588,-0.0033213,0.019207,0.00028104,-0.00072152,0.016447,0.0074167,0.046886,-0.073307,0.066613,0.074598,-0.15393,0.070506,0.08717,-0.21976,0.00076371,-0.0044593,0.007431,-0.0098064,-0.0065977,0.0025117,-0.01641,-0.019658,0.026098,0.00389,-0.036261,0.063238,0.00026424,-0.0040774,0.0055287,0.004413,-0.0051957,0.0041099,0.0044131,-0.0051956,0.0040579,0.0039523,-0.0036936,-0.0017164,0.002297,2.0564e-06,0.0075157,0.0058702,0.00025463,3.1471e-05,-0.00788,0.0047072,0.00021887,-0.027393,0.0074161,-0.014481,1,1,1,1
0.002183,0.0032865,-0.0071557,0.0014628,0.0036219,-0.0075021,0.0054137,0.0032258,-0.012484,0.0073342,0.0069104,-0.014494,0.010696,0.0051097,-0.0069273,0.0055727,-0.01129,0.0093651,-0.016843,-0.031535,0.043658,-0.020891,-0.051158,0.076741,0.0090941,-0.0036448,-0.0035684,-0.0052661,-0.0032822,-0.0016286,-0.022107,0.0070176,-0.033934,-0.025396,0.022235,-0.017278,0.0020844,0.0041072,-0.0068388,-0.0017598,0.0062459,-0.0073266,-0.0017598,0.0062459,-0.0073693,-0.0020381,0.0011398,-0.00019383,0.0013382,0.0032894,-0.0064003,-0.0065754,0.00012726,-0.003653,-0.00046822,-0.00074577,0.0020852,0.00092539,-0.00030446,0.0024514,1,1,1,1
0.010609,-0.0082338,-0.021879,0.0098662,-0.007047,-0.02108,0.010272,-0.0014393,-0.01698,0.014411,0.0046448,-0.018651,0.01541,0.0045122,-0.025812,0.028439,-0.018173,-0.020887,0.049318,-0.016803,-0.022192,0.05775,0.0011052,-0.01892,0.0064891,0.0014728,-0.02627,0.0047541,-0.0028795,-0.019173,0.0015432,-0.0082457,-0.011634,0.00091945,-9.6262e-05,-0.0056858,0.011481,-0.0063213,-0.025291,0.00072667,-0.005309,-0.01274,0.00072666,-0.005309,-0.012788,0.00091413,-0.0091125,-0.0058517,0.01086,-0.0059,-0.019923,0.0073583,0.0075275,-0.011319,0.00592,0.00016594,-0.001493,0.0030009,-0.00010121,-0.0027063,1,1,1,1
0.00049294,0.011476,-0.0063567,0.0011742,0.010804,-0.0062976,0.0011038,0.0096261,-0.0066471,-6.102e-05,-0.00082645,-0.0091512,0.0001519,0.00055403,-0.0049522,0.0040841,-0.0031326,-0.0025437,0.0060869,-0.0089001,-0.0036576,0.0012058,-0.0045183,0.0028892,0.0042578,0.0061021,-0.0030982,0.0056617,0.0050712,1.2159e-05,0.0024918,0.0035139,0.00021601,0.005141,-0.023892,-0.017876,-0.00027828,0.011617,-0.00045967,0.0043073,0.0096079,-0.0039501,0.0043074,0.0096077,-0.0039911,-0.00062378,0.0051329,0.00024414,0.00033652,0.011212,-0.013566,0.021225,0.0067216,0.0013833,0.0010798,-0.002221,-0.00013971,0.012821,-0.0038054,0.0043275,1,1,1,1
-6.1095e-06,0.00084433,-0.011667,-0.0007497,0.0005655,-0.01145,-0.0034274,0.00094399,-0.0098584,0.002365,-0.0009588,-0.017214,-0.00082944,0.0037462,-0.011551,-0.00327,0.010863,-0.011345,-0.012506,0.015181,-0.012934,-0.0028867,-0.0063049,-0.024885,0.0008774,-0.00029964,-0.01137,0.0037188,0.0028794,-0.0072794,0.0014941,0.0046952,-0.013192,0.0037183,0.0054974,-0.014512,-0.00048696,0.00044248,-0.014375,-0.0033848,0.0032015,-0.0054548,-0.0033848,0.0032017,-0.0055068,-0.0022442,0.001516,-3.4332e-05,0.0012794,0.00078988,-0.0077128,-0.0029394,0.0057342,-0.0075424,-0.0017342,0.00049329,-0.0049162,-0.010247,-0.00096083,-0.0070553,1,1,1,1
0.03979,-0.008354,-0.027587,0.033328,-0.0044485,-0.033667,0.04345,-0.0055942,-0.056329,0.050714,-0.010939,-0.077137,0.044202,-0.0080333,-0.067956,0.025336,0.012589,-0.0587,0.0142,-0.00039017,-0.031995,0.007022,0.0099848,-0.033978,0.043428,-0.0063652,-0.018336,0.020786,-0.015532,-0.010221,0.040339,-0.017612,-0.00084186,0.043242,-0.01737,-0.0018382,0.039633,-0.012219,-0.038295,-0.0072549,-0.052895,-0.018532,0.023359,-0.045208,0.013012,-0.012918,-0.020326,-0.015463,0.039308,-0.015447,-0.0087585,0.17828,0.071579,-0.18245,0.23201,0.047486,-0.17853,0.25286,0.03936,-0.16922,2,2,2,2
0.24708,0.038609,-0.2738,0.25811,0.035411,-0.27003,0.26176,0.027287,-0.26524,0.23107,0.032836,-0.24079,0.24373,0.033371,-0.22282,0.27723,0.026223,-0.23026,0.29903,0.043698,-0.26674,0.31244,0.043601,-0.2846,0.25438,0.042969,-0.27838,0.30249,0.091545,-0.29684,0.30996,0.067622,-0.34432,0.30867,0.07729,-0.32616,0.23864,0.040161,-0.26151,0.3415,0.093083,-0.369,0.37599,0.14662,-0.50987,0.38663,0.19095,-0.54411,0.25085,0.041863,-0.28994,0.14169,0.043186,-0.18305,0.045892,0.045217,-0.099141,0.025386,0.081726,-0.14004,2,2,2,2
0.075305,0.038131,-0.2592,0.084927,0.038388,-0.25589,0.072424,0.049354,-0.24081,0.062615,0.046594,-0.25491,0.065852,0.042905,-0.22898,0.065572,0.050143,-0.24022,0.046299,0.057073,-0.263,0.033694,0.05496,-0.26345,0.071097,0.043781,-0.29485,0.064665,0.011986,-0.28385,0.022281,0.019078,-0.23837,0.012748,0.022248,-0.2273,0.076506,0.034869,-0.24144,0.034027,0.0049862,-0.18941,0.012274,-0.022104,-0.063906,-0.0050248,-0.021263,-0.065211,0.074484,0.043362,-0.27945,0.11852,0.04181,-0.32196,0.19022,0.10992,-0.43918,0.17292,0.11077,-0.44049,2,2,2,2
0.021559,0.014811,-0.093062,0.035564,0.014984,-0.093145,0.049807,0.020249,-0.087653,0.061367,0.025025,-0.075803,0.043066,0.016713,-0.065144,0.036529,0.0071045,-0.036971,0.0078094,-0.0033638,-0.008445,7.2651e-05,0.00041014,0.016556,0.023713,0.027645,-0.11708,0.11608,0.14129,-0.1586,0.24857,0.14589,-0.22289,0.28382,0.18384,-0.22773,0.020672,0.01627,-0.082523,0.048632,0.017069,-0.087862,0.036448,0.038479,-0.12527,0.021187,0.038412,-0.12359,0.012908,0.017284,-0.10437,0.013422,-0.0095241,-0.015166,0.010769,-0.00048602,0.0030844,-0.0044919,-0.00055271,0.0047596,1,1,1,1
-0.01525,0.0063803,-0.024416,-0.021514,0.0042567,-0.02164,-0.039411,0.0024522,-0.0050657,-0.041093,0.0020787,-0.0047865,-0.022139,-0.0014468,-0.032981,-0.0060879,-0.01025,-0.056267,0.017934,-0.0033445,-0.072036,0.033332,-0.011403,-0.088299,-0.025292,0.017288,-0.0095346,0.023169,0.22516,-0.04012,-0.0092875,0.62492,0.037711,0.014793,0.72245,0.030111,-0.010086,0.0018915,-0.025848,0.0022067,0.017672,-0.016897,-0.0022462,-0.0029777,-0.0061603,0.0019797,-0.0025513,-0.0071092,-0.013064,0.011061,-0.029077,-0.0023589,0.025274,-0.019024,0.00050223,0.00017327,-0.0073075,0.0047281,0.00059968,-0.0082564,1,1,1,1
-0.00805,-1.2062e-05,-0.0038674,-0.0058958,0.00080728,-0.004904,-0.0126,0.00053409,-0.0084205,-0.022634,-0.0029772,-0.013284,-0.0084739,-0.0030928,0.0047817,-0.0049784,-0.0064543,0.017418,-0.010694,-0.010121,0.025303,-0.020537,-0.012275,0.027728,-0.0082771,0.0031455,-0.015173,-0.001874,-0.02719,0.0043616,-0.043003,-0.031701,0.014158,-0.063636,0.012642,0.018586,-0.0060035,-0.0034652,0.0024738,0.00027618,0.0021151,-0.0018489,0.00066356,-0.0016165,-0.0010285,-0.0051866,-0.001901,0.00016165,-0.0080738,0.0015479,-0.0075288,0.0014119,0.00085258,-0.0045311,0.00034475,0.0001564,-0.0026181,-0.0055054,-0.00012809,-0.0014279,1,1,1,1
0.0028619,0.00064605,0.00063777,0.0043323,0.00016654,0.00021291,0.011573,-0.0011618,-0.0009017,0.012535,0.00011748,0.00096059,0.0099036,-0.0020137,-0.00060201,0.0056096,0.0043399,0.0081968,0.00049913,0.0037634,0.010233,-0.0015348,0.0026122,0.012867,0.0070611,-0.0015734,-0.0032389,-0.010518,-0.01575,-0.034085,-0.12777,0.058992,0.044121,-0.18873,0.0026567,0.11177,0.002557,0.00047505,0.0023751,-0.0032125,-0.0040909,0.00020599,-0.00051001,0.0038407,0.00085235,-0.0014573,0.0038102,0.0009985,0.0021898,-0.00018713,-0.0017822,-0.0015363,0.00024992,-0.001972,-9.1642e-05,0.00010693,0.00038433,-0.0010389,7.6354e-05,0.00053048,1,1,1,1
0.016239,-0.004404,0.01499,0.02547,-0.0031405,0.011719,0.043192,-0.0034048,-0.00060844,0.022301,-0.0018717,0.012966,0.022645,-0.0031432,0.032542,0.036453,-0.001652,0.045544,0.02545,0.0082387,0.028693,0.021402,0.013882,0.01744,0.013569,-0.014381,-0.0070882,-0.12141,-0.31347,0.02763,-0.071343,-0.79176,-0.020961,-0.066363,-0.94211,-0.058889,0.015834,-0.0059793,0.0247,0.010513,0.0049202,-0.010842,0.0086623,-0.0038426,-0.0070682,-0.0041291,-0.04032,0.043549,0.010232,-0.0063262,0.0082073,-0.0025813,-0.02248,0.0085127,-0.0017963,-0.0087439,-8.0109e-05,-0.011438,-0.0093516,0.0029593,1,1,1,1
-0.09657,-0.057759,0.14888,-0.076969,-0.046918,0.13708,-0.080486,0.0059896,0.11522,-0.09872,-0.021782,0.14322,-0.051377,0.01116,0.13367,-0.032578,-0.023587,0.19899,-0.029653,-0.089546,0.29698,-0.041724,-0.067037,0.31127,-0.15663,-0.00081944,0.091241,-0.19094,0.091649,0.012963,-0.31006,0.10849,-0.084829,-0.33837,0.13593,-0.13531,-0.079517,-0.04839,0.17154,-0.11013,-0.064377,0.22373,-0.058989,-0.071471,0.18957,-0.06196,-0.078806,0.22768,-0.11775,-0.031302,0.14361,-0.059363,-0.014946,0.058129,-0.015174,0.011451,0.019829,-0.038815,0.0082477,0.034625,2,2,2,2
-0.19471,-0.036289,0.26942,-0.26326,-0.033991,0.27538,-0.27181,-0.044339,0.27843,-0.13722,-0.05915,0.2884,-0.19336,-0.051744,0.15978,-0.29731,-0.028832,0.077147,-0.3357,-0.013734,0.095294,-0.32612,-0.026838,0.12923,-0.13085,-0.077429,0.42177,-0.089273,-0.16135,0.64295,0.063353,-0.2155,0.81008,0.12284,-0.23563,0.87381,-0.19776,-0.020412,0.19191,-0.28361,-0.063944,0.25183,-0.32635,-0.063505,0.24877,-0.25238,-0.022108,0.16774,-0.1728,-0.071849,0.34563,-0.22845,-0.080395,0.34277,-0.17677,-0.088589,0.20431,-0.13272,-0.12979,0.23997,2,2,2,2
