0.03742,-0.029496,0.13508,0.029613,-0.03282,0.13431,0.032711,-0.045168,0.14549,-0.043391,-0.054191,0.088613,0.0090663,-0.07373,0.12802,-0.05385,-0.035126,0.1875,0.00062954,0.039594,0.18208,-0.049851,0.082705,0.1915,-0.0047941,-0.0099528,0.18047,0.041836,-0.06136,0.24337,0.1632,-0.25654,0.3557,0.16608,-0.29131,0.38488,0.038048,-0.0373,0.11672,0.11135,-0.075802,0.18956,0.067712,-0.13604,0.19305,0.074675,-0.14898,0.20151,0.03511,-0.010134,0.14787,0.049142,0.057772,0.11106,-0.020463,0.029392,0.065098,-0.045284,-0.028657,0.084427,2,2,2,1,1
0.23751,-0.022104,0.95626,0.26443,-0.013961,0.95114,0.28717,0.0024188,0.88547,0.48643,-0.030817,0.94293,0.37852,0.029943,0.8832,0.53502,0.040136,0.67729,0.5352,-0.025608,0.7985,0.53853,-0.050154,0.848,0.29489,-0.033291,0.79958,0.13417,0.011362,0.70663,0.11442,0.37534,0.67253,0.14335,0.47719,0.66242,0.25626,0.0034062,0.96026,0.10105,-0.085292,0.90448,0.0047734,-0.15345,0.78932,-0.0052531,-0.18096,0.8598,0.21446,-0.023725,0.97376,0.20207,-0.14759,1.0509,0.24629,-0.22029,1.2318,0.31373,-0.23347,1.2085,2,2,2,2,2,1,1,1
0.69591,-0.11926,0.48721,0.69378,-0.12051,0.46283,0.66695,-0.17908,0.40296,0.63838,-0.14107,0.3625,0.619,-0.15229,0.4336,0.45823,-0.14251,0.57204,0.61602,0.0089415,0.50984,0.73992,0.061982,0.48878,0.62228,-0.16606,0.41927,0.76238,-0.24051,0.59371,0.85477,-0.30934,0.92077,0.92587,-0.37904,0.99242,0.69198,-0.13457,0.49642,0.94156,-0.10694,0.49608,0.90303,-0.058009,0.88546,0.9375,-0.067665,0.88739,0.70178,-0.10959,0.48898,0.66811,-0.079969,0.50834,0.76652,0.0030792,0.4479,0.72631,-0.052484,0.5309,2,2,2,2,2,2,2,1,1,1,1
0.44461,0.11158,-0.48253,0.42869,0.097075,-0.51285,0.43697,0.032078,-0.49648,0.2956,0.04912,-0.54614,0.34018,0.041232,-0.46145,0.43482,0.01932,-0.41628,0.4417,0.20919,-0.51776,0.37842,0.23049,-0.55143,0.49861,0.087629,-0.31977,0.47227,0.10724,-0.35916,0.4912,-0.10909,-0.45188,0.4572,-0.13445,-0.44537,0.41908,0.076549,-0.48428,0.33992,0.03203,-0.36852,0.53079,0.02008,-0.2812,0.54242,0.015146,-0.25245,0.46998,0.081151,-0.46886,0.61748,0.071029,-0.69999,0.60466,0.02583,-0.73143,0.67653,0.032667,-0.78721,2,2,2,2,2,2,2,1,1,1,1
-0.070819,0.04345,-0.82123,-0.063882,0.036857,-0.77417,-0.070201,0.0503,-0.72281,-0.072539,0.02923,-0.75645,-0.070827,0.035692,-0.68941,-0.080213,0.06792,-0.65536,-0.22311,-0.0018436,-0.76598,-0.23719,-0.016202,-0.75959,-0.042441,0.043728,-0.82407,0.034456,0.12011,-0.79256,-0.17271,0.18109,-1.1023,-0.21723,0.22271,-1.2157,-0.080095,0.046824,-0.82088,-0.0326,0.054425,-0.96305,0.060462,0.018703,-1.133,0.034377,0.044434,-1.2108,-0.060507,0.037233,-0.86266,-0.11731,0.045155,-0.9547,-0.087704,0.028757,-0.92545,-0.11077,0.034252,-0.91856,2,2,2,2,2,2,2,1,1,1,1
-0.33387,0.053646,-0.60666,-0.31435,0.056241,-0.60488,-0.36091,0.062356,-0.60246,-0.4157,0.049461,-0.54046,-0.32624,0.062195,-0.56091,-0.2931,0.11008,-0.4671,-0.3118,-0.059018,-0.35805,-0.30892,-0.10949,-0.38616,-0.40228,0.058496,-0.70002,-0.4721,0.028503,-0.81129,-0.58828,0.11875,-0.60322,-0.62759,0.13684,-0.52,-0.31046,0.039894,-0.56721,-0.38638,0.091445,-0.71382,-0.44958,0.12343,-0.89815,-0.50758,0.15484,-0.92626,-0.35024,0.057835,-0.65041,-0.29286,0.022348,-0.55105,-0.16894,0.028009,-0.46339,-0.16417,0.032388,-0.42804,2,2,2,2,2,2,2,1,1,1,1
-0.46401,-0.12729,-0.17531,-0.52424,-0.11797,-0.15442,-0.48329,-0.049625,-0.097719,-0.39504,-0.024856,-0.069734,-0.39652,-0.065009,-0.31365,-0.42397,-0.13916,-0.53536,-0.62026,0.035951,-0.22799,-0.68569,0.094322,-0.12552,-0.5235,0.0046345,-0.036648,-0.65797,0.0098135,-0.09487,-0.63546,-0.1627,-0.065184,-0.64973,-0.19222,-0.030256,-0.44207,-0.084228,-0.24054,-0.49569,-0.024438,-0.085484,-0.2297,0.013008,-0.052584,-0.11373,0.024734,-0.007097,-0.48457,-0.10111,-0.081281,-0.61492,0.011728,0.037774,-0.74481,0.056242,-0.032745,-0.77598,0.19854,-0.084323,2,2,2,2,2,2,2,1,1,1,1
-0.37963,0.080764,0.55363,-0.37291,0.080049,0.55021,-0.36122,0.10523,0.56761,-0.3194,0.10225,0.56101,-0.41272,0.065186,0.60768,-0.47774,0.058666,0.61047,-0.32076,-0.13546,0.47357,-0.26844,-0.20017,0.42787,-0.2926,-0.051259,0.63121,-0.14781,-0.031974,0.83112,0.0025839,-0.08719,0.75984,0.050539,-0.14288,0.70736,-0.41001,0.068278,0.52373,-0.31608,0.074899,0.50968,-0.75837,0.073563,0.57649,-0.76636,0.076104,0.5191,-0.34875,0.048399,0.5425,-0.28234,-0.0056413,0.47941,-0.44407,0.10859,0.16895,-0.36865,0.0077627,0.1641,2,2,2,2,2,2,2,1,1,1,1
-0.16748,-0.03498,0.80066,-0.13676,-0.031962,0.79799,-0.13455,-0.034907,0.7474,-0.08838,-0.052844,0.7737,-0.12608,0.012807,0.82253,-0.12231,-0.0083926,0.91012,-0.08674,-0.069039,0.74038,-0.089746,-0.093166,0.70027,-0.1153,-0.034556,0.67675,-0.12267,-0.069881,0.58288,-0.059636,0.0143,0.74418,-0.040452,0.053426,0.82535,-0.17526,-0.030953,0.86274,-0.28899,-0.062664,0.88807,-0.12945,-0.14005,0.64954,-0.20451,-0.21977,0.73449,-0.17144,-0.036678,0.75449,-0.24528,-0.053022,0.90742,-0.20142,-0.20071,1.0537,-0.24264,-0.20072,1.0421,2,2,2,2,2,2,2,1,1,1,1
0.041381,-0.06171,0.72215,0.068891,-0.069255,0.71437,0.077601,-0.10975,0.69499,-0.0055231,-0.078393,0.65099,0.03476,-0.10038,0.75089,0.18907,-0.10349,0.75336,0.047276,-0.016446,0.78805,0.069382,-0.0077806,0.76654,0.0032679,-0.077276,0.65025,-0.02968,-0.053307,0.62967,-0.19616,-0.15322,0.38949,-0.21306,-0.17984,0.34406,0.038619,-0.062881,0.77991,0.027636,-0.11302,0.77236,0.014326,-0.079926,0.83601,-0.0073977,-0.013275,0.75367,0.027821,-0.065128,0.6819,0.13261,-0.065553,0.73321,-0.11831,-0.0059494,0.70019,-0.045403,-0.045393,0.79216,2,2,2,2,2,2,2,1,1,1,1
0.71573,0.13423,3.7008,0.72525,0.20155,3.7223,0.7437,0.54825,3.7122,0.69224,0.71597,3.7214,0.53769,0.42711,3.7406,0.48429,0.24324,3.7911,0.55002,0.18362,3.622,0.57193,0.16375,3.57,0.84849,0.42642,3.672,0.94209,0.27584,3.6181,0.9143,0.33967,3.4396,0.91664,0.32824,3.3717,0.6418,0.065894,3.704,0.69605,-0.37133,3.5621,0.73496,-0.78464,3.7131,0.76439,-0.85292,3.6767,0.78011,0.06334,3.6896,0.8525,-0.38199,3.7762,0.74818,-0.79439,3.707,0.76279,-0.87407,3.7239,3,2,2,3,2,2,2,1,1,2,2
0.0012908,0.043572,-0.70324,-0.0072027,0.041535,-0.67822,-0.011328,0.058036,-0.66255,0.0045533,0.046404,-0.67359,0.013675,0.039139,-0.73926,0.01158,0.016218,-0.8059,0.073411,0.14528,-0.81317,0.082802,0.18436,-0.79962,0.031748,0.062179,-0.65474,-0.095069,-0.028602,-0.72886,-0.26679,0.0060051,-0.6384,-0.30922,0.035718,-0.62329,0.0012208,0.038745,-0.72569,0.0037145,-0.025477,-0.4915,0.071576,0.044195,-0.40311,0.04521,0.07946,-0.44819,0.0055813,0.039515,-0.69644,-0.097227,0.0054409,-0.84078,0.073945,0.075869,-0.86244,0.040608,0.08084,-0.94486,2,2,3,2,2,2,2,1,2,1,2
