Frame,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Categories,
,Hip Center,,,Spine,,,Shoulder Center,,,Head,,,Shoulder Left,,,Elbow Left,,,Wrist Left,,,Hand Left,,,Shoulder Right,,,Elbow Right,,,Wrist Right,,,Hand Right,,,Hip Left,,,Knee Left,,,Ankle Left,,,Foot Left,,,Hip Right,,,Knee Right,,,Ankle Right,,,Foot Right,,,Position,Depth
70,0.4199,-0.48006,2.3218,0.43499,-0.43226,2.3824,0.46256,-0.098996,2.438,0.44915,0.091627,2.4439,0.28732,-0.20293,2.4192,0.2186,-0.46101,2.3687,0.20117,-0.66939,2.2684,0.20103,-0.76191,2.2369,0.59231,-0.20228,2.3632,0.66326,-0.46059,2.2973,0.66702,-0.65354,2.1656,0.65309,-0.71542,2.1207,0.34311,-0.54688,2.3136,0.34284,-0.84866,2.2467,0.34252,-1.199,2.1589,0.32711,-1.222,2.0661,0.48223,-0.5455,2.2851,0.4946,-0.85,2.2345,0.50892,-1.2025,2.1657,0.49568,-1.2303,2.074,In,Far
71,0.1151,-0.49839,2.3426,0.12076,-0.45344,2.4076,0.12609,-0.11894,2.4883,0.11642,0.071913,2.4904,-0.050357,-0.2307,2.4301,-0.11777,-0.48719,2.3832,-0.15961,-0.69241,2.2836,-0.15584,-0.73554,2.2623,0.26901,-0.22367,2.4065,0.32795,-0.48227,2.3323,0.32685,-0.68541,2.2189,0.32322,-0.75494,2.1834,0.041377,-0.56652,2.3199,0.012573,-0.88054,2.3036,-0.019164,-1.2265,2.2747,-0.033251,-1.2645,2.1868,0.18376,-0.56276,2.3104,0.21378,-0.84088,2.2276,0.2525,-1.1997,2.112,0.25142,-1.2186,2.0161,In,Far
1,0.12832,-0.35659,1.5005,0.12492,-0.30865,1.5652,0.13327,0.033321,1.6344,0.14203,0.21536,1.6424,-0.014787,-0.07705,1.5616,-0.073597,-0.27934,1.5202,-0.078776,-0.47808,1.4391,-0.078524,-0.53377,1.4207,0.29203,-0.087931,1.5882,0.34214,-0.29254,1.5466,0.35917,-0.48931,1.4585,0.361,-0.55571,1.428,0.057984,-0.41888,1.4725,-0.23106,-0.53646,1.4715,-0.52826,-0.65736,1.4583,-0.581,-0.65483,1.3892,0.1961,-0.42387,1.48,0.47078,-0.56998,1.4937,0.75321,-0.72023,1.4955,0.81117,-0.72108,1.4307,In,Near
2,0.12213,-0.35746,1.4849,0.11831,-0.30781,1.5475,0.11831,0.038395,1.6307,0.13784,0.21525,1.6223,-0.020055,-0.07576,1.5485,-0.077111,-0.27734,1.5108,-0.082872,-0.4761,1.4319,-0.082657,-0.53369,1.4124,0.28897,-0.086469,1.5711,0.33593,-0.29034,1.53,0.35342,-0.48538,1.4428,0.3551,-0.5454,1.4124,0.052587,-0.42021,1.4573,-0.23324,-0.54082,1.462,-0.52714,-0.66484,1.4567,-0.58091,-0.662,1.3891,0.19169,-0.42456,1.4614,0.47035,-0.56129,1.4625,0.75687,-0.70189,1.4534,0.81252,-0.69912,1.3871,In,Near
3,0.19715,-0.36085,1.5352,0.19449,-0.30996,1.5956,0.18672,0.035357,1.6732,0.20366,0.20958,1.6626,0.048563,-0.076742,1.6009,-0.0055375,-0.30208,1.5421,-0.012137,-0.47858,1.4539,-0.011142,-0.54367,1.4309,0.36632,-0.086302,1.6045,0.42934,-0.31126,1.5616,0.43415,-0.49473,1.4709,0.43455,-0.55059,1.442,0.12631,-0.42612,1.5143,-0.16913,-0.52749,1.4671,-0.47291,-0.63173,1.4073,-0.51932,-0.62223,1.3332,0.27167,-0.42938,1.5055,0.58571,-0.62401,1.4778,0.82438,-0.77193,1.4424,0.86245,-0.76801,1.3706,In,Near
4,0.30992,-0.36741,1.5789,0.31901,-0.31592,1.6375,0.34172,0.026523,1.6984,0.34801,0.21058,1.6904,0.18409,-0.082826,1.6607,0.12377,-0.32179,1.6274,0.11858,-0.4958,1.561,0.11559,-0.57013,1.553,0.49379,-0.093244,1.6275,0.55568,-0.32658,1.5703,0.55475,-0.49249,1.4762,0.55702,-0.54278,1.4533,0.23499,-0.43262,1.5703,0.067965,-0.76879,1.5465,-0.05897,-1.0243,1.5135,-0.088147,-1.0438,1.4387,0.37547,-0.43667,1.5448,0.50449,-0.78346,1.4683,0.60256,-1.047,1.3952,0.61147,-1.0648,1.3151,In,Near
5,0.29482,-0.36905,1.5986,0.30283,-0.32065,1.6634,0.31906,0.025241,1.7369,0.33419,0.2067,1.7411,0.16422,-0.087637,1.6901,0.10307,-0.33415,1.6405,0.10443,-0.52562,1.5506,0.1038,-0.58009,1.5328,0.47171,-0.097699,1.6586,0.53648,-0.34041,1.5941,0.53159,-0.52308,1.4852,0.53117,-0.57598,1.461,0.22158,-0.43191,1.5845,-0.064186,-0.59938,1.6191,-0.35802,-0.77157,1.6426,-0.42314,-0.77608,1.5762,0.36009,-0.43677,1.5628,0.66115,-0.57688,1.5084,0.9707,-0.72094,1.4403,1.017,-0.71688,1.3593,In,Near
6,0.30404,-0.36816,1.5916,0.31419,-0.31855,1.6553,0.33593,0.027406,1.7191,0.34274,0.20784,1.7245,0.17638,-0.084841,1.6815,0.10953,-0.33277,1.6404,0.10762,-0.52599,1.5521,0.1035,-0.57991,1.5354,0.48145,-0.0943,1.6445,0.54231,-0.33416,1.5823,0.53559,-0.51707,1.4718,0.53413,-0.5509,1.4569,0.22998,-0.43176,1.5798,-0.058124,-0.59465,1.619,-0.35436,-0.76215,1.6472,-0.42015,-0.76682,1.5813,0.36789,-0.43522,1.5566,0.70012,-0.63248,1.4654,0.95262,-0.7824,1.3805,0.98026,-0.77684,1.2985,In,Near
7,0.3203,-0.3568,1.5245,0.33291,-0.30864,1.5875,0.35451,0.031493,1.6493,0.35606,0.21618,1.6607,0.19552,-0.078578,1.6257,0.13232,-0.32286,1.5932,0.12664,-0.51836,1.5021,0.12055,-0.57352,1.486,0.49761,-0.08656,1.5755,0.56012,-0.31541,1.5152,0.55468,-0.50195,1.4114,0.55747,-0.55521,1.3891,0.24582,-0.42102,1.516,0.0061743,-0.73431,1.4982,-0.17596,-0.97241,1.4691,-0.2173,-0.98351,1.3936,0.38312,-0.4223,1.4874,0.73156,-0.60468,1.4439,0.99638,-0.7433,1.3952,1.0304,-0.73939,1.3155,In,Near
8,0.24331,-0.3114,1.3268,0.24567,-0.26314,1.3897,0.25618,0.07284,1.4474,0.26828,0.24718,1.4538,0.10282,-0.041714,1.3944,0.036598,-0.28035,1.3464,0.0209,-0.46545,1.2455,0.021702,-0.51803,1.2251,0.41538,-0.050067,1.3904,0.46926,-0.28521,1.3341,0.46633,-0.46793,1.2271,0.46674,-0.51802,1.2011,0.17026,-0.37539,1.3069,0.49509,-0.55421,1.1708,0.74211,-0.6902,1.0517,0.76905,-0.68057,0.97068,0.3118,-0.38021,1.3002,0.66896,-0.53418,1.2499,0.94056,-0.65126,1.196,0.97729,-0.64173,1.1189,In,Near
9,0.27836,-0.29698,1.197,0.28924,-0.24973,1.2606,0.3024,0.088707,1.3284,0.28867,0.26725,1.3348,0.13843,-0.03036,1.2888,0.084121,-0.26666,1.2542,0.062214,-0.45985,1.1763,0.058295,-0.51091,1.1531,0.43329,-0.045886,1.2371,0.50874,-0.2634,1.1779,0.52436,-0.45193,1.086,0.5159,-0.50113,1.0601,0.20386,-0.36059,1.1887,0.49686,-0.5833,1.0475,0.71966,-0.75266,0.92464,0.73771,-0.7475,0.84097,0.34426,-0.35929,1.1602,0.71422,-0.4793,1.1222,0.99556,-0.57056,1.0778,1.0307,-0.55731,1.0007,In,Near
10,0.25794,-0.26713,1.02,0.27409,-0.22022,1.0819,0.30085,0.11428,1.1429,0.29515,0.29554,1.1565,0.14356,-0.0061534,1.1064,0.090074,-0.24191,1.0676,0.08507,-0.43385,0.9859,0.039519,-0.46208,0.97,0.4131,-0.021833,1.0453,0.47569,-0.22783,0.98345,0.4895,-0.42171,0.90869,0.4941,-0.48634,0.88806,0.18326,-0.32498,1.0153,-0.1468,-0.51019,1.0875,-0.39778,-0.65103,1.1269,-0.45581,-0.64729,1.0645,0.31942,-0.32642,0.98306,0.70138,-0.38428,0.93512,0.99182,-0.42828,0.88321,1.0229,-0.40776,0.80644,In,Near
11,0.24914,-0.24154,0.98428,0.25654,-0.19166,1.042,0.2506,0.13377,1.0757,0.25164,0.30442,1.0885,0.1195,-0.0035934,1.0102,0.033239,-0.18503,1.0006,0.037941,-0.36671,0.90099,-7.36E-05,-0.40672,0.89876,0.36772,-0.010272,0.97007,0.43736,-0.23061,0.90322,0.49709,-0.41963,0.85454,0.50834,-0.45521,0.84776,0.16943,-0.30165,0.98706,-0.18458,-0.42037,0.89246,-0.45469,-0.51096,0.80508,-0.4919,-0.50073,0.73009,0.3279,-0.29236,0.95077,0.59285,-0.019827,0.97875,0.79502,0.18813,0.9849,0.81049,0.23553,0.91688,In,Near
12,-0.11822,-0.37834,1.692,-0.12766,-0.33049,1.7535,-0.13224,0.0047577,1.8182,-0.11894,0.18879,1.8412,-0.27487,-0.10172,1.7425,-0.34397,-0.34232,1.6786,-0.32867,-0.52795,1.588,-0.32533,-0.59792,1.5622,0.027163,-0.11646,1.7874,0.082261,-0.37173,1.7423,0.083657,-0.55593,1.6469,0.086906,-0.62409,1.6167,-0.18137,-0.43944,1.657,-0.23673,-0.80311,1.5912,-0.28016,-1.0884,1.5248,-0.2755,-1.1115,1.4435,-0.051155,-0.4474,1.6802,0.14871,-0.75745,1.6223,0.30551,-1.0007,1.562,0.34021,-1.0096,1.4852,In,Near
13,-0.17365,-0.37637,1.6654,-0.18051,-0.32872,1.7268,-0.19859,0.0030315,1.7862,-0.19162,0.1885,1.8182,-0.346,-0.11112,1.7213,-0.40636,-0.3507,1.6735,-0.39977,-0.54079,1.5912,-0.40107,-0.61287,1.5696,-0.0413,-0.11236,1.7399,0.026963,-0.3671,1.6904,0.038062,-0.5548,1.5969,0.043595,-0.61395,1.5718,-0.23522,-0.44235,1.6369,-0.44785,-0.74941,1.6204,-0.61453,-0.9901,1.5926,-0.64289,-1.0107,1.5152,-0.10374,-0.44016,1.6478,0.12176,-0.73229,1.5776,0.29852,-0.96128,1.5076,0.32849,-0.9683,1.4284,In,Near
14,-0.26547,-0.34367,1.4666,-0.25887,-0.29798,1.5318,-0.27626,0.038668,1.6189,-0.30014,0.21302,1.6489,-0.42606,-0.096202,1.5624,-0.49109,-0.32651,1.5629,-0.50616,-0.52139,1.4973,-0.5131,-0.57323,1.4787,-0.1431,-0.069235,1.518,-0.064224,-0.30567,1.4064,-0.08057,-0.47109,1.2781,-0.082323,-0.51921,1.2504,-0.32684,-0.41212,1.454,-0.52743,-0.72774,1.4572,-0.68432,-0.97461,1.4448,-0.72844,-0.99002,1.3738,-0.20042,-0.39503,1.428,0.12056,-0.52996,1.278,0.37163,-0.63549,1.1458,0.38924,-0.61949,1.0642,In,Near
15,-0.39532,-0.30722,1.2402,-0.40938,-0.26363,1.3047,-0.44798,0.067609,1.3877,-0.44865,0.24409,1.4063,-0.57514,-0.075368,1.2843,-0.56797,-0.29457,1.1693,-0.54495,-0.49422,1.1425,-0.54771,-0.54714,1.1273,-0.30218,-0.044334,1.3319,-0.23701,-0.29443,1.2489,-0.20329,-0.47138,1.1461,-0.19332,-0.51938,1.1209,-0.4528,-0.37262,1.2062,-0.81209,-0.42658,1.266,-1.0946,-0.46901,1.2982,-1.1463,-0.44495,1.2357,-0.32166,-0.3559,1.2252,-0.015652,-0.56469,1.2111,0.22498,-0.72887,1.1853,0.27073,-0.7227,1.1144,In,Near
16,-0.40278,-0.29305,1.0653,-0.43905,-0.23845,1.1165,-0.51873,0.11346,1.139,-0.51697,0.27632,1.1324,-0.54789,-0.015912,1.0255,-0.45115,-0.24637,0.9442,-0.42161,-0.44313,0.94742,-0.42435,-0.49563,0.93231,-0.43899,-0.028255,1.071,-0.37941,-0.22893,1.0455,-0.32447,-0.41315,0.97938,-0.30924,-0.46026,0.95612,-0.42665,-0.32627,1.0764,-0.58075,-0.069625,0.85378,-0.70285,0.13374,0.66276,-0.68485,0.17015,0.5896,-0.36232,-0.31371,1.0421,-0.23843,-0.65289,0.9716,-0.14026,-0.92165,0.90111,-0.097833,-0.93425,0.8301,In,Near
17,-0.42222,-0.29279,0.99418,-0.43619,-0.25308,1.0234,-0.40337,-0.070368,0.97598,-0.44291,0.078444,1.0281,-0.43253,-0.19974,0.86253,-0.36749,-0.37072,0.91129,-0.42392,-0.52628,0.79187,-0.42664,-0.57839,0.77688,-0.31745,-0.23041,0.91849,-0.48188,-0.38671,0.84641,-0.62164,-0.51957,0.79346,-0.64539,-0.54215,0.78658,-0.48325,-0.30539,0.93701,-0.55654,-0.011857,0.72476,-0.61479,0.22143,0.54152,-0.59036,0.23801,0.46427,-0.36681,-0.35401,1.0554,-0.17793,-0.3964,0.73642,-0.027822,-0.43009,0.46833,0.0088829,-0.43596,0.39445,In,Near
18,-0.39757,-0.2088,0.93236,-0.42578,-0.16358,0.96769,-0.47299,0.11911,0.99765,-0.38883,0.0067835,0.97238,-0.50215,-0.010259,0.8842,-0.36351,-0.20726,0.86518,-0.2824,-0.37864,0.83388,-0.28505,-0.4295,0.81925,-0.38707,-0.040929,0.94016,-0.37337,-0.25039,0.8612,-0.41464,-0.067964,0.88531,-0.42518,0.0029468,0.88589,-0.43263,-0.25551,0.99486,-0.53411,-0.12812,0.66491,-0.61496,-0.02662,0.38763,-0.5889,0.00026619,0.31662,-0.34166,-0.25203,0.84775,-0.31605,-0.058567,1.0677,-0.30031,-0.29168,0.98151,-0.36009,-0.26108,0.91816,In,Near
19,-0.38874,-0.21944,1.0464,-0.37182,-0.16874,1.0876,-0.45653,0.10393,1.1409,-0.43068,-0.0082084,1.0472,-0.56048,0.09952,1.1873,-0.49044,-0.10787,1.032,-0.352,-0.29794,0.92042,-0.31142,-0.32462,0.89967,-0.51327,0.073851,1.1346,-0.36981,-0.11895,1.0245,-0.48958,-0.20444,0.89418,-0.52951,-0.23294,0.85483,-0.39134,-0.25638,1.058,-0.54084,-0.24613,0.72392,-0.66003,-0.23796,0.44327,-0.71343,-0.23272,0.38436,-0.37487,-0.23509,1.0161,-0.33089,0.062232,1.0308,-0.24841,-0.16356,0.99755,-0.26135,-0.24253,0.9529,In,Near
20,-0.29912,-0.29474,1.2847,-0.29782,-0.24859,1.3424,-0.31562,0.067449,1.3994,-0.30635,0.24834,1.4057,-0.45739,-0.054603,1.3525,-0.52374,-0.27834,1.3444,-0.55512,-0.45946,1.2934,-0.56136,-0.49456,1.2789,-0.17127,-0.041342,1.3282,-0.1126,-0.28088,1.2427,-0.11665,-0.44664,1.1421,-0.11889,-0.49337,1.1181,-0.36196,-0.36588,1.2676,-0.63687,-0.44128,1.3521,-0.93315,-0.52254,1.4323,-0.99998,-0.51399,1.3813,-0.22979,-0.34696,1.2611,0.046732,-0.43106,1.1648,0.34475,-0.52169,1.0501,0.3777,-0.51093,0.9721,In,Near
21,-0.23025,-0.29882,1.2828,-0.22634,-0.25629,1.3465,-0.25879,0.062654,1.4351,-0.25214,0.2407,1.4197,-0.38775,-0.072395,1.3742,-0.47509,-0.29699,1.3895,-0.49325,-0.47178,1.3144,-0.50436,-0.5155,1.288,-0.11671,-0.048708,1.3267,-0.058908,-0.28527,1.236,-0.065072,-0.45328,1.1428,-0.063571,-0.49746,1.1149,-0.2874,-0.37118,1.275,-0.55695,-0.44934,1.3697,-0.84669,-0.53336,1.4606,-0.91597,-0.51959,1.4146,-0.16451,-0.34221,1.2328,0.018806,-0.62119,1.105,0.16444,-0.84283,0.98931,0.17184,-0.84668,0.91038,In,Near
22,-0.13022,-0.27709,1.1437,-0.117,-0.22936,1.2003,-0.1099,0.090436,1.2484,-0.11523,0.27332,1.2526,-0.25097,-0.036647,1.2166,-0.32475,-0.25351,1.2269,-0.34208,-0.42209,1.1386,-0.35057,-0.44025,1.1391,0.016112,-0.022764,1.157,0.091791,-0.25615,1.0784,0.12123,-0.4174,0.9788,0.12486,-0.46388,0.95556,-0.1949,-0.34282,1.1438,-0.4604,-0.39691,1.259,-0.74556,-0.455,1.372,-0.81645,-0.44302,1.3284,-0.071402,-0.3313,1.1053,0.2591,-0.40749,0.99828,0.52147,-0.46797,0.89914,0.53991,-0.45406,0.82343,In,Near
23,-0.13407,-0.24772,1.01,-0.12807,-0.19736,1.0659,-0.11443,0.11547,1.085,-0.104,0.28828,1.0742,-0.2418,-0.032291,1.0086,-0.33661,-0.18839,1.0182,-0.36629,-0.34538,0.89455,-0.39026,-0.37812,0.86197,0.0024115,-0.017289,0.99158,0.078485,-0.25444,0.94029,-0.035789,-0.34139,0.81058,-0.073881,-0.37037,0.77136,-0.20833,-0.30574,1.0077,-0.52685,-0.38744,0.87039,-0.77932,-0.45219,0.74741,-0.80696,-0.44208,0.67405,-0.062872,-0.30064,0.97845,0.26802,-0.38351,0.87994,0.53029,-0.4492,0.78775,0.5541,-0.4402,0.71291,In,Near
24,-0.15717,-0.093105,0.90843,-0.15502,-0.057084,0.94826,-0.14133,0.13566,0.92878,-0.18847,0.27591,0.92423,-0.29845,0.040825,0.90532,-0.39454,-0.11658,0.87091,-0.33659,-0.28796,0.82149,-0.31727,-0.34509,0.80901,0.012828,0.07305,0.91402,0.02581,-0.14767,0.83772,0.017315,0.035511,0.84822,0.014484,0.096569,0.85571,-0.2572,-0.16766,0.86858,-0.40211,0.076805,0.94754,-0.55753,0.33899,1.0215,-0.58409,0.3957,0.96577,-0.067091,-0.17046,0.92123,-0.11209,0.15121,0.94322,0.069504,-0.10477,0.8572,0.088494,-0.12059,0.78226,In,Near
25,-0.011151,0.022363,0.94351,-0.0051046,0.044211,0.9656,0.017552,0.15309,0.93244,-0.012372,0.286,0.89692,-0.13957,0.058221,0.90899,-0.040025,-0.093395,0.88833,-0.15413,-0.23185,0.84977,-0.1546,-0.27836,0.8263,0.17206,0.091213,0.91775,-0.0065346,0.10793,0.86748,0.019897,0.2723,0.92763,0.03666,0.29349,0.88308,-0.108,-0.05201,0.95994,-0.17866,0.2111,0.82699,-0.15279,-0.23948,0.85297,-0.1173,-0.18391,0.87394,0.04367,-0.03888,0.92252,-0.1697,0.1641,0.95706,-0.13004,-0.09756,0.89374,-0.12372,-0.1266,0.82079,In,Near
26,0.058013,0.014149,0.95109,0.068064,0.038807,0.96885,0.11114,0.19155,0.9822,0.13001,0.33526,0.96873,-0.045983,0.096679,0.95875,-0.0032263,-0.066581,0.87266,0.050511,-0.23425,0.8987,0.068424,-0.29014,0.91132,0.19773,0.098157,0.94144,0.089015,-0.010067,0.82387,0.026805,0.11482,0.92592,0.0060691,0.15645,0.96388,-0.029729,-0.061581,1.0318,-0.042168,0.058595,0.74905,-0.068388,-0.27242,0.85865,-0.016341,-0.31356,0.85513,0.11233,-0.05779,0.86672,-0.15872,0.15255,0.95396,-0.082029,-0.15024,0.8792,-0.07738,-0.17018,0.80376,In,Near
27,0.24346,-0.091902,0.96794,0.26566,-0.053773,0.99745,0.35041,0.17748,1.0109,0.36485,0.3272,1.0196,0.23129,0.073929,0.99037,0.16155,-0.087671,1.0034,0.1653,-0.26887,0.93454,0.15675,-0.33145,0.90352,0.43455,0.076865,0.95517,0.40031,-0.069732,0.83395,0.24716,-0.16313,0.8325,0.19611,-0.19426,0.83595,0.15689,-0.13802,1.0058,0.19081,-0.47477,0.9137,0.21764,-0.74117,0.82701,0.20938,-0.7587,0.75138,0.29101,-0.14405,0.91007,0.61092,-0.017803,0.95051,0.864,0.082072,0.96869,0.89389,0.11776,0.90602,In,Near
28,0.37311,-0.16487,1.0739,0.39894,-0.12624,1.1181,0.44496,0.14821,1.1678,0.4497,0.30094,1.178,0.3191,0.050123,1.2003,0.25536,-0.14722,1.1752,0.23171,-0.32367,1.1424,0.23456,-0.38793,1.1139,0.52999,0.050622,1.1058,0.50168,-0.1287,0.99048,0.47447,-0.30127,0.9385,0.4654,-0.35879,0.92509,0.30424,-0.21403,1.085,0.22432,-0.53764,1.1701,0.16118,-0.79328,1.2236,0.11374,-0.83632,1.1792,0.42019,-0.21486,1.0308,0.58166,0.092403,1.0175,0.70922,0.33513,0.9933,0.69707,0.38633,0.9358,In,Near
29,0.29343,-0.1671,1.1386,0.30335,-0.13254,1.1906,0.31221,0.1317,1.2499,0.33324,0.28619,1.2654,0.17549,0.030913,1.2516,0.11437,-0.1714,1.213,0.088483,-0.36159,1.1465,0.081611,-0.42527,1.1175,0.45232,0.033809,1.2009,0.52469,-0.16691,1.1262,0.5255,-0.34829,1.0632,0.5193,-0.39883,1.0529,0.21841,-0.2281,1.1358,0.18066,-0.57258,1.1429,0.15091,-0.84401,1.1348,0.13067,-0.87944,1.0684,0.36058,-0.22632,1.092,0.54866,-0.028231,1.1917,0.74915,0.18294,1.2875,0.77256,0.24863,1.2426,In,Near
30,0.17933,-0.18613,1.1932,0.18889,-0.15089,1.2462,0.20383,0.11603,1.2994,0.21456,0.28062,1.3235,0.056068,0.020203,1.3019,-0.0077912,-0.18851,1.2676,-0.053831,-0.36217,1.2154,-0.035582,-0.42676,1.1943,0.33016,0.022519,1.2632,0.41183,-0.17896,1.1836,0.39372,-0.33948,1.094,0.39984,-0.3942,1.0502,0.10626,-0.24475,1.179,-0.037756,-0.55009,1.246,-0.15125,-0.7907,1.285,-0.19262,-0.82773,1.2304,0.24319,-0.24317,1.1625,0.49427,-0.39081,1.1065,0.76196,-0.54823,1.0363,0.79839,-0.5486,0.96175,In,Near
31,0.043241,-0.17077,1.2889,0.051316,-0.13856,1.3404,0.078826,0.10837,1.3714,0.061463,0.2627,1.3993,-0.082847,0.019961,1.3741,-0.17713,-0.20371,1.3504,-0.22572,-0.39492,1.283,-0.23608,-0.46277,1.2672,0.18725,-0.0014133,1.3457,0.25313,-0.18355,1.2899,0.22939,-0.40703,1.1866,0.25941,-0.44068,1.1606,-0.030675,-0.22786,1.252,-0.032363,-0.5727,1.2595,-0.033693,-0.84458,1.2519,-0.039606,-0.881,1.1832,0.10267,-0.23585,1.2876,0.32516,-0.42627,1.2556,0.36294,-0.61337,1.1019,0.31716,-0.54287,1.133,In,Near
32,-0.21676,-0.21387,1.3791,-0.2146,-0.17892,1.4344,-0.21215,0.089036,1.4869,-0.23457,0.24085,1.5007,-0.37612,-0.027139,1.4659,-0.46239,-0.25433,1.4465,-0.48346,-0.4589,1.3715,-0.51011,-0.52369,1.3611,-0.092707,-0.019364,1.4594,-0.026545,-0.23143,1.3981,-0.022014,-0.42991,1.329,-0.010699,-0.49255,1.3018,-0.28437,-0.27735,1.356,-0.33036,-0.62113,1.3317,-0.3666,-0.89201,1.299,-0.37641,-0.91981,1.2265,-0.15266,-0.27093,1.3576,0.026007,-0.50538,1.3579,0.21648,-0.75532,1.348,0.25617,-0.78259,1.2799,In,Near
33,-0.47575,-0.22564,1.5146,-0.48799,-0.19306,1.5674,-0.52031,0.067668,1.6119,-0.44186,0.21551,1.6043,-0.6262,-0.028357,1.5635,-0.71467,-0.25206,1.5021,-0.7283,-0.44971,1.421,-0.71121,-0.51848,1.4159,-0.3727,-0.025644,1.5998,-0.30571,-0.24722,1.5548,-0.25433,-0.45486,1.4979,-0.25925,-0.51571,1.4616,-0.53051,-0.27909,1.4899,-0.51553,-0.62223,1.4289,-0.50371,-0.89311,1.3673,-0.49221,-0.91318,1.2926,-0.40457,-0.27926,1.5,-0.30231,-0.55582,1.4963,-0.19309,-0.85119,1.4822,-0.16032,-0.88619,1.4141,In,Near
34,-0.50307,-0.21969,1.6324,-0.513,-0.18626,1.6757,-0.52821,0.023008,1.6599,-0.46672,0.18258,1.6531,-0.65775,-0.061387,1.6277,-0.74676,-0.24169,1.6138,-0.76144,-0.46937,1.5166,-0.73552,-0.535,1.507,-0.40654,0.028821,1.6777,-0.35456,-0.2069,1.6613,-0.32997,-0.38846,1.6202,-0.32314,-0.45542,1.5969,-0.56102,-0.29105,1.6129,-0.56642,-0.63096,1.5493,-0.5707,-0.90095,1.4854,-0.56191,-0.92454,1.4113,-0.43273,-0.26756,1.6352,-0.33293,-0.53773,1.6739,-0.23442,-0.724,1.5538,-0.27729,-0.64488,1.558,In,Near
35,-0.59255,-0.27071,1.7485,-0.61492,-0.2337,1.7823,-0.61257,0.0091686,1.8147,-0.52312,0.15037,1.8284,-0.70641,-0.050128,1.7491,-0.77533,-0.25344,1.6639,-0.78087,-0.4584,1.5848,-0.78495,-0.52751,1.5678,-0.47717,-0.11368,1.9008,-0.45179,-0.33563,1.8814,-0.43637,-0.51375,1.8528,-0.48129,-0.54458,1.8582,-0.6384,-0.33066,1.6923,-0.68643,-0.61449,1.649,-0.73784,-0.91826,1.5925,-0.7047,-0.95909,1.5283,-0.54336,-0.35023,1.7723,-0.40994,-0.5741,1.8872,-0.43333,-0.78646,1.6857,-0.39909,-0.7857,1.6155,In,Near
36,-0.54117,-0.29011,1.7654,-0.56198,-0.25635,1.8146,-0.55792,0.0022428,1.8792,-0.50532,0.16254,1.8925,-0.66477,-0.077214,1.7849,-0.74122,-0.28331,1.7234,-0.76525,-0.47589,1.648,-0.7705,-0.54529,1.6312,-0.41054,-0.11595,1.9071,-0.3689,-0.35599,1.8674,-0.31805,-0.58319,1.7822,-0.30576,-0.65095,1.7626,-0.59117,-0.33991,1.7146,-0.66066,-0.67006,1.6453,-0.71561,-0.9311,1.5771,-0.69292,-0.95601,1.5063,-0.48395,-0.35927,1.765,-0.28925,-0.54291,1.8677,-0.35093,-0.73761,1.6714,-0.33062,-0.72922,1.5961,In,Near
37,-0.40712,-0.29682,1.7738,-0.41904,-0.26274,1.8273,-0.43341,0.0043484,1.8856,-0.42401,0.16745,1.8804,-0.55784,-0.094722,1.8117,-0.62431,-0.31357,1.78,-0.63282,-0.51952,1.6995,-0.62253,-0.58668,1.6766,-0.27908,-0.09757,1.8701,-0.1915,-0.32329,1.8187,-0.15851,-0.49197,1.7509,-0.15795,-0.5552,1.7171,-0.46181,-0.35534,1.7391,-0.52153,-0.69147,1.6948,-0.56873,-0.95717,1.6465,-0.56386,-0.98305,1.5725,-0.34234,-0.35713,1.7587,-0.25552,-0.6347,1.7272,-0.16265,-0.93155,1.6834,-0.13033,-0.9602,1.612,In,Near
38,-0.18223,-0.30908,1.8959,-0.18684,-0.27471,1.949,-0.19888,-0.018762,1.9906,-0.19176,0.14014,2.0042,-0.3551,-0.13192,1.9599,-0.40113,-0.3703,1.9041,-0.38963,-0.55458,1.7995,-0.3893,-0.61867,1.7667,-0.043853,-0.12309,1.9707,0.037304,-0.35267,1.914,0.068507,-0.51594,1.8291,0.06597,-0.581,1.7984,-0.24647,-0.376,1.8688,-0.27867,-0.66373,1.8398,-0.31345,-0.97456,1.7984,-0.31875,-1.0114,1.7236,-0.10738,-0.37356,1.8745,-0.069129,-0.66003,1.8384,-0.027805,-0.96948,1.7894,-0.018074,-1.0037,1.7138,In,Near
