0.064204,-0.24927,2.4878,0.049751,-0.19536,2.5401,0.037017,0.13197,2.5526,0.048201,0.31834,2.5444,-0.090954,0.017702,2.5044,-0.14517,-0.22074,2.4888,-0.13344,-0.44644,2.4193,-0.12273,-0.53106,2.3942,0.22088,0.057588,2.5834,0.43453,0.12232,2.5867,0.47381,0.36548,2.5367,0.48364,0.4383,2.5507,-0.00096942,-0.32822,2.4628,0.033411,-0.69626,2.4811,0.050367,-0.90807,2.5114,0.072259,-0.94347,2.4188,0.13936,-0.31027,2.4845,0.12029,-0.63559,2.4797,0.11185,-0.90143,2.5117,0.13375,-0.93684,2.4191
0.067131,-0.24368,2.4969,0.057254,-0.19277,2.5515,0.037412,0.12986,2.5772,0.041007,0.31451,2.5633,-0.10021,0.020392,2.5387,-0.20996,-0.21057,2.5002,-0.25174,-0.43934,2.4075,-0.2516,-0.51692,2.3834,0.21388,0.057732,2.5839,0.4291,0.11775,2.5523,0.65405,0.26707,2.5003,0.74222,0.31391,2.5252,0.0015079,-0.31715,2.4692,0.020981,-0.61348,2.4815,0.049331,-0.91016,2.5144,0.060958,-0.9435,2.4242,0.14393,-0.30909,2.4916,0.13262,-0.63795,2.4796,0.13233,-0.91866,2.5176,0.097133,-0.99281,2.5244
0.067806,-0.24731,2.5259,0.060826,-0.19722,2.5817,0.042839,0.12424,2.6127,0.043519,0.31048,2.5989,-0.096299,0.013006,2.5809,-0.18233,-0.23843,2.5634,-0.20061,-0.45729,2.4896,-0.18932,-0.54594,2.4623,0.21446,0.053262,2.6123,0.42211,0.12743,2.5886,0.36316,0.33974,2.5746,0.28999,0.38523,2.589,0.0014326,-0.31634,2.5004,0.015972,-0.60656,2.5027,0.047967,-0.91828,2.5267,0.055208,-0.95022,2.4397,0.14309,-0.31573,2.5158,0.11763,-0.64837,2.5067,0.13205,-0.9423,2.5303,0.1393,-0.97424,2.4433
0.060694,-0.24358,2.5367,0.052783,-0.19427,2.5923,0.034421,0.12432,2.6235,0.04004,0.30379,2.61,-0.10018,0.013167,2.5917,-0.16074,-0.24095,2.5805,-0.16302,-0.46451,2.5059,-0.15638,-0.54751,2.4779,0.20969,0.05489,2.6291,0.41257,0.13638,2.5974,0.34014,0.40299,2.5867,0.29695,0.45532,2.6186,-0.0057713,-0.3135,2.516,0.022408,-0.6026,2.5029,0.052333,-0.92213,2.5246,0.1018,-0.98942,2.5368,0.13647,-0.30978,2.5224,0.095442,-0.67022,2.5152,0.13134,-0.93586,2.5352,0.1399,-0.96721,2.4497
0.052918,-0.24263,2.5422,0.045361,-0.19347,2.5975,0.028994,0.12388,2.6278,0.032383,0.30667,2.6169,-0.10643,0.010773,2.5949,-0.16167,-0.24281,2.5817,-0.16202,-0.46212,2.5026,-0.15557,-0.55004,2.4735,0.20629,0.056216,2.6348,0.41182,0.12861,2.6082,0.50226,0.36041,2.5687,0.52843,0.45433,2.5787,-0.013619,-0.31375,2.521,0.025769,-0.68507,2.5185,0.046934,-0.92876,2.5386,0.10209,-0.98221,2.5334,0.12745,-0.30939,2.5276,0.11231,-0.63801,2.5086,0.1255,-0.90681,2.5322,0.13436,-0.93788,2.4476
0.051803,-0.24559,2.5425,0.0444,-0.1958,2.5979,0.031046,0.12311,2.628,0.031078,0.30715,2.6202,-0.10847,0.00849,2.5953,-0.16275,-0.24298,2.5806,-0.16567,-0.46034,2.497,-0.15878,-0.54649,2.4675,0.20309,0.053074,2.6344,0.40928,0.11387,2.6118,0.50831,0.35858,2.5578,0.53575,0.4442,2.559,-0.014131,-0.31594,2.5207,0.024473,-0.62321,2.5092,0.049758,-0.90959,2.5376,0.058515,-0.94071,2.453,0.1264,-0.31231,2.528,0.10952,-0.64391,2.5093,0.12774,-0.91588,2.5317,0.1365,-0.947,2.447
0.052819,-0.2446,2.5422,0.045873,-0.19559,2.5978,0.031377,0.12301,2.6294,0.034647,0.30475,2.6203,-0.1057,0.0096213,2.5968,-0.15903,-0.24197,2.5789,-0.16196,-0.46033,2.495,-0.15369,-0.54506,2.4641,0.20418,0.052072,2.6315,0.41212,0.11848,2.6002,0.30156,0.30189,2.5946,0.2277,0.35133,2.644,-0.013406,-0.3143,2.5218,-0.015926,-0.67943,2.5168,0.051764,-0.98256,2.5493,0.11353,-1.0291,2.5379,0.12746,-0.31003,2.5262,0.1013,-0.65595,2.5119,0.12347,-0.93637,2.5355,0.13134,-0.96792,2.4495
0.052698,-0.24177,2.5415,0.046001,-0.19374,2.597,0.031284,0.12121,2.6279,0.038959,0.30433,2.6189,-0.10043,0.0092841,2.5953,-0.15519,-0.24194,2.5791,-0.15515,-0.45741,2.4995,-0.14563,-0.5455,2.4658,0.20427,0.051468,2.6284,0.40829,0.11912,2.5903,0.30995,0.2955,2.6059,0.25388,0.34527,2.6425,-0.012234,-0.31098,2.5218,0.020333,-0.68314,2.5221,0.039328,-0.92036,2.5379,0.09625,-0.9717,2.5265,0.12616,-0.30559,2.5241,0.10908,-0.64207,2.5109,0.12991,-0.90179,2.5304,0.093197,-0.97001,2.5323
0.052037,-0.24551,2.5418,0.046003,-0.19602,2.5972,0.032,0.12103,2.6269,0.034659,0.30631,2.6215,-0.1044,0.010216,2.5968,-0.15481,-0.24196,2.5798,-0.15372,-0.46033,2.4988,-0.14384,-0.54567,2.4662,0.20318,0.05038,2.6271,0.41531,0.11359,2.5986,0.4441,0.3579,2.5855,0.44461,0.45315,2.6224,-0.01343,-0.31553,2.5229,-0.0036519,-0.68759,2.5185,0.041719,-0.92014,2.5391,0.08729,-0.98236,2.5336,0.12464,-0.31121,2.5248,0.10916,-0.65036,2.5098,0.1332,-0.92771,2.5343,0.14007,-0.95898,2.4492
0.047673,-0.24783,2.5426,0.042024,-0.19766,2.5981,0.030459,0.12219,2.6295,0.032106,0.30622,2.6225,-0.10745,0.0080918,2.5959,-0.15548,-0.24197,2.5794,-0.15435,-0.4602,2.4989,-0.14485,-0.54504,2.4672,0.20126,0.050361,2.6285,0.4258,0.11284,2.6016,0.59491,0.32779,2.5539,0.63687,0.41051,2.5742,-0.018823,-0.31732,2.5237,0.020723,-0.63409,2.5103,0.049886,-0.92343,2.538,0.098997,-0.98366,2.5344,0.11972,-0.31494,2.5257,0.10824,-0.65592,2.5109,0.12677,-0.92641,2.5329,0.13405,-0.95757,2.4481
