Frame,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Categories,
,Hip Center,,,Spine,,,Shoulder Center,,,Head,,,Shoulder Left,,,Elbow Left,,,Wrist Left,,,Hand Left,,,Shoulder Right,,,Elbow Right,,,Wrist Right,,,Hand Right,,,Hip Left,,,Knee Left,,,Ankle Left,,,Foot Left,,,Hip Right,,,Knee Right,,,Ankle Right,,,Foot Right,,,Position,Depth
30,-0.15193,-0.35777,1.9399,-0.14959,-0.30707,1.9973,-0.15646,0.021765,2.0371,-0.17269,0.20134,2.0601,-0.33456,-0.076692,2.0413,-0.56781,-0.10913,2.0392,-0.76056,-0.097059,1.9783,-0.84767,-0.089705,1.9523,0.015414,-0.083202,2.0147,0.26975,-0.11834,1.9958,0.46835,-0.11716,1.9448,0.55834,-0.11527,1.9301,-0.22827,-0.43283,1.919,-0.27408,-0.83004,1.8293,-0.31203,-1.159,1.7411,-0.32333,-1.1813,1.6478,-0.07369,-0.43478,1.9167,-0.03361,-0.83634,1.8496,-0.00041516,-1.1689,1.78,-0.0012912,-1.196,1.6874,Out,Far
31,-0.28153,-0.35603,1.8849,-0.27971,-0.30595,1.9438,-0.28678,0.02546,1.9916,-0.29939,0.20631,2.0098,-0.4655,-0.07704,1.9772,-0.68702,-0.12513,2.0091,-0.82905,-0.049571,1.8772,-0.86985,-0.011531,1.8032,-0.11944,-0.072236,1.9576,0.14707,-0.12126,1.9424,0.345,-0.12395,1.8987,0.43511,-0.12561,1.8851,-0.3575,-0.42992,1.8583,-0.38243,-0.83804,1.8074,-0.40292,-1.1735,1.7514,-0.41161,-1.203,1.6601,-0.20394,-0.42981,1.8653,-0.1467,-0.82776,1.7691,-0.099638,-1.1549,1.676,-0.097939,-1.1762,1.582,Out,Far
32,-0.24092,-0.3175,1.6815,-0.23553,-0.26613,1.7386,-0.24363,0.063931,1.7763,-0.255,0.24126,1.7934,-0.41983,-0.046499,1.7779,-0.65171,-0.10792,1.8453,-0.81823,-0.054815,1.7331,-0.83493,-0.036808,1.6854,-0.077472,-0.034995,1.7351,0.16856,-0.073226,1.6969,0.36483,-0.08558,1.6416,0.45471,-0.090001,1.6244,-0.31679,-0.39295,1.6622,-0.43408,-0.78252,1.5781,-0.53003,-1.1012,1.4952,-0.55421,-1.1211,1.4042,-0.16391,-0.39036,1.6588,-0.093586,-0.7858,1.5498,-0.036056,-1.1093,1.4464,-0.039412,-1.1301,1.3525,Out,Far
33,-0.17217,-0.274,1.4462,-0.17476,-0.22663,1.5033,-0.19057,0.087437,1.5398,-0.20009,0.26731,1.5469,-0.36734,-0.013554,1.5199,-0.56529,-0.057509,1.5698,-0.76466,-0.045986,1.5292,-0.82549,-0.031215,1.5028,-0.02039,-0.0078778,1.5178,0.23382,-0.04322,1.5081,0.43406,-0.062143,1.4809,0.52483,-0.061384,1.4667,-0.24597,-0.35148,1.4155,-0.39763,-0.73702,1.4029,-0.52102,-1.0507,1.3784,-0.5445,-1.0823,1.2906,-0.090575,-0.34663,1.4329,0.13587,-0.69204,1.4529,0.32012,-0.97307,1.4549,0.35618,-1.0035,1.3711,Out,Far
34,-0.058837,-0.26141,1.4095,-0.062701,-0.21296,1.4642,-0.058427,0.096232,1.4872,-0.063808,0.2723,1.4939,-0.23422,0.0092795,1.4659,-0.46924,-0.045701,1.5072,-0.6686,-0.053296,1.4647,-0.70751,-0.04819,1.451,0.10455,-0.00053655,1.4934,0.33349,-0.051673,1.4855,0.56616,-0.073448,1.4531,0.63645,-0.076835,1.4354,-0.1355,-0.33544,1.3766,-0.30608,-0.71234,1.3886,-0.44437,-1.0179,1.3841,-0.46425,-1.0568,1.2984,0.017881,-0.33822,1.404,0.2182,-0.70101,1.3903,0.3806,-0.99513,1.365,0.41422,-1.0204,1.2785,Out,Far
35,0.17276,-0.26138,1.395,0.17359,-0.21142,1.4505,0.18509,0.10647,1.477,0.16128,0.28713,1.487,0.0043467,0.0065166,1.4574,-0.24024,-0.052867,1.4843,-0.43555,-0.098874,1.4495,-0.50159,-0.092248,1.437,0.34353,0.0078125,1.467,0.53999,-0.030249,1.4695,0.73427,-0.058717,1.4101,0.79791,-0.064894,1.3884,0.093606,-0.33604,1.3712,-0.023867,-0.7336,1.3634,-0.11891,-1.0552,1.3428,-0.13386,-1.0914,1.2551,0.24703,-0.3352,1.3806,0.49181,-0.66944,1.3838,0.68985,-0.93985,1.3722,0.72648,-0.96421,1.2868,Out,Far
36,0.19327,-0.27797,1.4846,0.19231,-0.22573,1.5372,0.20496,0.089306,1.5466,0.19085,0.27157,1.5516,0.024449,-0.0019958,1.5288,-0.22393,-0.04964,1.5215,-0.41804,-0.076199,1.462,-0.43919,-0.050513,1.4504,0.36394,-0.012166,1.5488,0.56619,-0.070776,1.5498,0.75475,-0.095713,1.4709,0.81406,-0.1008,1.4398,0.11536,-0.35455,1.4579,-0.017778,-0.74334,1.495,-0.12519,-1.057,1.5107,-0.14124,-1.1029,1.4283,0.26642,-0.35314,1.4811,0.45657,-0.71737,1.4186,0.61,-1.0112,1.3539,0.63571,-1.0332,1.2644,Out,Far
37,0.184,-0.30748,1.6368,0.18731,-0.25201,1.6876,0.19926,0.070148,1.6868,0.17664,0.24987,1.6955,0.015334,-0.020851,1.6844,-0.2299,-0.080458,1.698,-0.42722,-0.11164,1.6586,-0.51446,-0.1006,1.636,0.36281,-0.028484,1.6789,0.57156,-0.079937,1.6448,0.74921,-0.08049,1.5372,0.76991,-0.081401,1.5102,0.103,-0.3843,1.6223,0.042205,-0.79411,1.6013,-0.0067063,-1.1238,1.5702,-0.015281,-1.16,1.4822,0.25801,-0.38574,1.6264,0.2986,-0.79758,1.5927,0.33125,-1.1289,1.5513,0.33503,-1.1637,1.4624,Out,Far
38,0.017958,-0.31679,1.7175,0.015932,-0.26447,1.7726,0.012529,0.061791,1.7964,0.0091048,0.23784,1.8157,-0.1615,-0.038461,1.7781,-0.39994,-0.10274,1.7965,-0.59587,-0.12506,1.7407,-0.68181,-0.11124,1.7139,0.18789,-0.044554,1.7865,0.43032,-0.082633,1.7456,0.62431,-0.073456,1.6779,0.70527,-0.073425,1.6362,-0.058582,-0.39511,1.6895,-0.12252,-0.80555,1.6634,-0.17386,-1.1351,1.628,-0.18008,-1.1696,1.539,0.096325,-0.39257,1.7082,0.14083,-0.78806,1.5761,0.17656,-1.1056,1.4556,0.18314,-1.1237,1.362,Out,Far
39,-0.013306,-0.25989,1.3908,-0.0085868,-0.21125,1.4466,5.08E-06,0.10408,1.4761,-0.015548,0.27869,1.4935,-0.17898,0.0059559,1.4743,-0.41742,-0.06338,1.5073,-0.61617,-0.096832,1.4752,-0.70604,-0.086724,1.464,0.1587,0.0020382,1.4535,0.39699,-0.026858,1.4235,0.59128,-0.028641,1.354,0.64417,-0.023407,1.3139,-0.091986,-0.33165,1.3686,-0.23461,-0.7196,1.3019,-0.34864,-1.0298,1.2341,-0.37013,-1.0521,1.1435,0.060142,-0.3353,1.3737,0.25915,-0.69762,1.4154,0.41827,-0.98731,1.4344,0.44907,-1.0285,1.3536,Out,Far
40,0.0069589,-0.19952,1.0817,0.011688,-0.1517,1.1374,0.0095968,0.1596,1.1678,-0.0044421,0.32546,1.1855,-0.15944,0.046009,1.1609,-0.36285,-0.015724,1.2266,-0.55991,-0.060952,1.2168,-0.58302,-0.064477,1.2148,0.16474,0.054319,1.1318,0.3656,0.034767,1.1201,0.56014,0.019454,1.0548,0.62206,0.021399,1.0287,-0.070643,-0.27277,1.0621,-0.22334,-0.65872,1.0119,-0.34518,-0.96667,0.95738,-0.37167,-0.98987,0.86851,0.083171,-0.26727,1.0639,0.35127,-0.58638,1.0522,0.56519,-0.841,1.0284,0.59647,-0.86427,0.94112,Out,Far
41,0.010503,-0.17671,0.94368,0.0099619,-0.12879,0.99925,0.019052,0.18129,1.0268,0.012934,0.33424,1.0299,-0.14758,0.079006,0.99482,-0.34115,0.030146,1.025,-0.53754,0.0086391,0.97168,-0.6014,0.0032202,0.95297,0.16669,0.06983,1.0063,0.3643,0.045829,1.015,0.56091,0.036573,0.94853,0.62348,0.034631,0.92534,-0.065642,-0.24519,0.91707,-0.26312,-0.61011,0.88001,-0.42044,-0.90084,0.8361,-0.44264,-0.9261,0.74703,0.083432,-0.24573,0.93353,0.37432,-0.54264,0.91885,0.60607,-0.77918,0.89276,0.64597,-0.79349,0.80751,Out,Far
42,0.27801,0.18011,0.9737,0.27575,0.20314,0.93613,0.2548,0.17139,0.95504,0.2167,0.31155,0.95192,0.067184,0.087029,0.93593,-0.12556,0.043187,0.94433,-0.36439,-0.021953,0.91104,-0.39918,0.030868,0.89194,0.39654,0.12607,0.96135,0.56268,-0.040983,0.93156,0.70389,-0.18298,0.91445,0.75047,-0.22982,0.91285,0.17244,0.14065,0.8849,-0.25356,0.08437,0.97,0.033079,-0.15505,0.89973,0.060552,-0.25842,0.88345,0.27151,0.12753,0.98864,-0.082544,0.12089,0.97875,0.11067,-0.11472,0.84895,0.094152,-0.22163,0.84959,Out,Far
43,0.11638,-0.22947,1.1883,0.11812,-0.18272,1.2486,0.15274,0.139,1.3025,0.14335,0.31198,1.3237,-0.028762,0.024543,1.2606,-0.25927,-0.046235,1.2254,-0.42987,-0.091927,1.1361,-0.49714,-0.09405,1.0983,0.29077,0.018734,1.2902,0.45681,-0.045214,1.2784,0.62054,-0.06916,1.1992,0.67511,-0.077143,1.177,0.037699,-0.29698,1.1516,-0.10635,-0.65704,1.1588,-0.21583,-0.93068,1.1492,-0.23291,-0.96642,1.0735,0.18149,-0.29959,1.1777,0.40978,-0.61202,1.1326,0.58328,-0.84946,1.0833,0.61678,-0.86056,1.0055,Out,Far
44,0.12275,-0.22947,1.179,0.12627,-0.18293,1.2391,0.15776,0.13718,1.2896,0.15087,0.31419,1.312,-0.02416,0.026198,1.2588,-0.25349,-0.048531,1.2282,-0.42973,-0.089502,1.1545,-0.50567,-0.089494,1.1156,0.2962,0.015822,1.2725,0.46401,-0.046751,1.251,0.62714,-0.080167,1.1746,0.67699,-0.087576,1.1451,0.043777,-0.29601,1.1446,-0.16562,-0.60951,1.2345,-0.32477,-0.84777,1.2877,-0.36907,-0.89372,1.2302,0.18852,-0.30113,1.1656,0.42957,-0.60807,1.1357,0.61277,-0.84136,1.0979,0.64664,-0.85425,1.0199,Out,Far
45,0.10389,-0.23287,1.1748,0.10562,-0.18632,1.2342,0.11215,0.1331,1.2822,0.078285,0.3063,1.2961,-0.057665,0.016495,1.2503,-0.27315,-0.091124,1.2339,-0.44369,-0.15482,1.1602,-0.50771,-0.16764,1.1306,0.2559,0.027458,1.2521,0.44615,-0.0065799,1.2383,0.61517,-0.030589,1.1674,0.66577,-0.030741,1.1393,0.029867,-0.3015,1.1473,-0.13536,-0.63684,1.2327,-0.26093,-0.89169,1.2827,-0.29835,-0.94026,1.2238,0.17433,-0.29969,1.1575,0.43597,-0.58392,1.1359,0.63482,-0.79992,1.1046,0.6686,-0.81225,1.0275,Out,Far
46,0.095853,-0.22972,1.1715,0.095534,-0.1827,1.2303,0.095834,0.13609,1.2752,0.072543,0.31168,1.2959,-0.065933,0.02548,1.2372,-0.27559,-0.096235,1.2257,-0.43864,-0.1614,1.1559,-0.50883,-0.17455,1.125,0.24848,0.031815,1.2422,0.44203,0.001942,1.2307,0.61301,-0.016695,1.1601,0.66343,-0.015889,1.1318,0.023497,-0.29933,1.1445,-0.12917,-0.63903,1.2343,-0.2452,-0.8972,1.2877,-0.27951,-0.94957,1.2303,0.16789,-0.29609,1.1552,0.4302,-0.5786,1.12,0.62956,-0.79331,1.0784,0.66205,-0.80374,1.0006,Out,Far
47,0.10361,-0.2208,1.1598,0.10214,-0.17448,1.2191,0.12158,0.14336,1.2699,0.13371,0.31863,1.3048,-0.046461,0.037158,1.2261,-0.26893,-0.044299,1.2087,-0.439,-0.10005,1.1415,-0.50684,-0.10427,1.1082,0.2725,0.023504,1.252,0.43738,-0.056264,1.2428,0.60556,-0.10645,1.1811,0.65561,-0.1182,1.1562,0.030629,-0.28449,1.1227,-0.14132,-0.62295,1.1528,-0.27199,-0.88018,1.1608,-0.29698,-0.91808,1.09,0.17061,-0.29342,1.1489,0.40351,-0.59545,1.1152,0.58051,-0.82499,1.0747,0.61499,-0.83633,0.99895,Out,Far
48,0.1728,-0.21494,1.1469,0.17244,-0.16734,1.204,0.19922,0.14657,1.242,0.19111,0.31718,1.2679,0.018328,0.038749,1.2013,-0.21076,-0.053829,1.1923,-0.3939,-0.11818,1.1354,-0.46469,-0.1166,1.1058,0.34766,0.024147,1.2326,0.51439,-0.052021,1.2109,0.67598,-0.10863,1.134,0.72482,-0.12455,1.1099,0.092204,-0.28321,1.1134,-0.078163,-0.61388,1.178,-0.20764,-0.86519,1.2124,-0.23507,-0.91208,1.1489,0.24241,-0.29056,1.1379,0.47799,-0.58488,1.0789,0.65703,-0.80856,1.0193,0.68892,-0.81791,0.94258,Out,Far
49,0.31268,-0.21588,1.1517,0.31926,-0.16612,1.2077,0.36146,0.15202,1.2373,0.34625,0.3275,1.2465,0.18218,0.041635,1.2126,-0.052424,-0.032472,1.1927,-0.24277,-0.096707,1.1498,-0.3177,-0.098345,1.1295,0.50708,0.02853,1.2205,0.68195,-0.09448,1.2047,0.8306,-0.19904,1.1994,0.87751,-0.23204,1.2017,0.2298,-0.28125,1.1302,0.092577,-0.63025,1.1822,-0.011714,-0.89549,1.2068,-0.03409,-0.93857,1.1386,0.37689,-0.29285,1.1352,0.62835,-0.57799,1.1378,0.81947,-0.79469,1.1249,0.85473,-0.81185,1.051,Out,Far
50,0.31975,-0.21653,1.1515,0.32621,-0.16689,1.2079,0.36608,0.15259,1.2397,0.35138,0.32807,1.2504,0.19103,0.043959,1.2162,-0.044011,-0.023121,1.1935,-0.23053,-0.063055,1.147,-0.30534,-0.058085,1.1257,0.51499,0.026464,1.2198,0.68882,-0.094672,1.2126,0.83657,-0.19764,1.2148,0.88367,-0.23047,1.2194,0.2379,-0.2816,1.1301,0.095543,-0.60807,1.2515,-0.012651,-0.85619,1.329,-0.046655,-0.9174,1.2831,0.38429,-0.29267,1.1345,0.63701,-0.57706,1.1221,0.82907,-0.79319,1.0978,0.86245,-0.80836,1.0226,Out,Far
51,0.2669,-0.22249,1.1567,0.2743,-0.17238,1.2123,0.29891,0.14796,1.2406,0.26081,0.31909,1.2528,0.11774,0.027696,1.2257,-0.11073,-0.056131,1.2107,-0.2809,-0.10202,1.1618,-0.34264,-0.10937,1.1423,0.43848,0.033524,1.2125,0.61073,-0.018692,1.1898,0.78299,-0.070908,1.1789,0.83812,-0.087622,1.1794,0.18784,-0.29305,1.14,0.015847,-0.62173,1.2115,-0.11487,-0.87152,1.2511,-0.15043,-0.91135,1.1866,0.33496,-0.29089,1.1371,0.61009,-0.55345,1.1241,0.81919,-0.753,1.0995,0.85145,-0.76715,1.0236,Out,Far
52,0.12252,-0.21619,1.1445,0.12434,-0.16962,1.2033,0.13806,0.14818,1.2512,0.12616,0.3226,1.2725,-0.028803,0.038314,1.2146,-0.25927,-0.037657,1.2169,-0.42804,-0.080253,1.1571,-0.49923,-0.073272,1.1248,0.28687,0.028082,1.2177,0.46858,-0.026922,1.1965,0.63321,-0.068523,1.1233,0.68537,-0.077287,1.0994,0.048567,-0.28243,1.1154,-0.19259,-0.52928,1.2697,-0.37586,-0.71688,1.3722,-0.44144,-0.76081,1.3426,0.1903,-0.28593,1.1277,0.43193,-0.5832,1.105,0.61558,-0.80913,1.073,0.64832,-0.82307,0.99652,Out,Far
53,0.090448,-0.21287,1.1426,0.095039,-0.16458,1.1987,0.096488,0.1496,1.2303,0.070174,0.31894,1.249,-0.066439,0.036111,1.2221,-0.26773,-0.041146,1.2197,-0.43698,-0.084221,1.1626,-0.51003,-0.08352,1.1346,0.26188,0.036697,1.1959,0.44385,-0.019967,1.1662,0.60503,-0.062274,1.0851,0.65377,-0.071698,1.0555,0.015655,-0.28402,1.1265,-0.16262,-0.61756,1.17,-0.2981,-0.87106,1.1883,-0.3331,-0.90302,1.1188,0.16222,-0.28266,1.1196,0.39235,-0.58621,1.1396,0.56726,-0.81691,1.14,0.59818,-0.84422,1.0667,Out,Far
54,-0.16227,-0.21536,1.1507,-0.16275,-0.16861,1.2093,-0.17202,0.14958,1.2577,-0.16956,0.32036,1.2685,-0.32466,0.037678,1.2221,-0.50033,-0.056924,1.246,-0.66831,-0.089437,1.1752,-0.72058,-0.10325,1.1573,-0.0072946,0.031067,1.2117,0.21275,-0.047078,1.1706,0.41114,-0.082658,1.0876,0.4753,-0.078301,1.0537,-0.23375,-0.2843,1.124,-0.47607,-0.55635,1.2128,-0.66023,-0.76311,1.2655,-0.71163,-0.79281,1.2073,-0.087267,-0.28285,1.1329,0.11189,-0.59289,1.2053,0.26324,-0.82852,1.2455,0.30328,-0.86829,1.1844,Out,Far
55,-0.1719,-0.21307,1.1461,-0.17056,-0.1644,1.2027,-0.17089,0.14941,1.2317,-0.17884,0.32437,1.2407,-0.33873,0.041568,1.2118,-0.53215,-0.027639,1.2491,-0.71025,-0.037018,1.2113,-0.7659,-0.040203,1.2037,-0.01363,0.036221,1.197,0.20245,-0.030701,1.1585,0.40758,-0.061888,1.0936,0.47819,-0.068811,1.066,-0.24562,-0.2827,1.1205,-0.46495,-0.57894,1.1819,-0.63115,-0.80342,1.2139,-0.67193,-0.83308,1.1483,-0.096713,-0.28298,1.1298,0.097246,-0.59197,1.208,0.24423,-0.82613,1.2527,0.28086,-0.86825,1.1917,Out,Far
56,-0.2713,-0.22105,1.129,-0.27596,-0.17267,1.1878,-0.29274,0.15507,1.2409,-0.29172,0.31718,1.2466,-0.41578,0.033287,1.1764,-0.59884,-0.043573,1.3002,-0.74719,-0.029696,1.3941,-0.79266,-0.0632,1.3913,-0.1261,0.035824,1.1862,0.087645,-0.015406,1.1337,0.26428,-0.051119,1.0905,0.33865,-0.062306,1.0765,-0.33652,-0.28423,1.1004,-0.62091,-0.53361,1.1416,-0.83458,-0.72097,1.1579,-0.87992,-0.737,1.089,-0.19955,-0.28304,1.1163,-0.088801,-0.64706,1.0704,-0.0055928,-0.92055,1.0211,0.011128,-0.94314,0.9419,Out,Far
57,-0.22219,-0.21339,1.1563,-0.22489,-0.16574,1.2125,-0.23277,0.1476,1.2488,-0.2353,0.31785,1.254,-0.39063,0.038899,1.2132,-0.59305,-0.056608,1.2966,-0.74448,0.04847,1.2826,-0.79684,0.027934,1.2872,-0.069017,0.040177,1.2191,0.15793,-0.034856,1.1823,0.35711,-0.071491,1.1326,0.4304,-0.076667,1.1119,-0.29428,-0.28316,1.1259,-0.51162,-0.58661,1.2067,-0.67436,-0.81383,1.2525,-0.71722,-0.8521,1.1904,-0.14588,-0.28222,1.1472,0.022443,-0.62264,1.1961,0.14848,-0.87755,1.218,0.17983,-0.91496,1.1489,Out,Far
58,-0.18891,-0.25398,1.3896,-0.18735,-0.20584,1.4461,-0.18596,0.11152,1.4855,-0.19408,0.2891,1.5077,-0.35872,0.010644,1.4693,-0.57008,-0.018444,1.476,-0.74922,-0.029811,1.4186,-0.80894,-0.0336,1.4036,-0.022494,0.0093074,1.4616,0.22543,-0.020715,1.4563,0.42108,-0.024893,1.4233,0.49709,-0.018856,1.411,-0.26275,-0.32594,1.3638,-0.46214,-0.65902,1.3866,-0.61088,-0.90749,1.3888,-0.64329,-0.93555,1.3156,-0.11673,-0.32788,1.3734,0.011141,-0.69538,1.3386,0.10653,-0.96952,1.2978,0.1216,-0.99503,1.2184,Out,Far
59,-0.22963,-0.26129,1.4414,-0.23,-0.21281,1.4994,-0.22888,0.11071,1.5462,-0.22731,0.28147,1.5643,-0.39645,0.01053,1.5141,-0.59066,-0.037296,1.5311,-0.76801,-0.041993,1.4635,-0.81921,-0.040386,1.4345,-0.063913,0.0037444,1.5159,0.17199,-0.042846,1.5019,0.36576,-0.055263,1.4677,0.44476,-0.057101,1.4582,-0.3022,-0.3318,1.4083,-0.46706,-0.69304,1.3822,-0.5892,-0.96067,1.348,-0.61047,-0.98504,1.2691,-0.15736,-0.33508,1.4293,-0.057549,-0.71201,1.3407,0.016396,-0.99126,1.2602,0.028134,-1.0089,1.1775,Out,Far
60,-0.064628,-0.27925,1.492,-0.063508,-0.23053,1.5468,-0.039027,0.079716,1.5732,-0.060671,0.2648,1.5908,-0.22839,-0.0075654,1.5554,-0.4755,-0.061425,1.5537,-0.65219,-0.094544,1.4876,-0.72754,-0.098508,1.4573,0.098458,-0.0032854,1.5798,0.33685,-0.051666,1.57,0.53843,-0.061804,1.5492,0.6185,-0.060717,1.535,-0.14039,-0.34963,1.4643,-0.28242,-0.72505,1.4174,-0.38758,-1.003,1.3678,-0.39895,-1.028,1.2872,0.0010642,-0.35251,1.4824,0.17882,-0.71218,1.5069,0.31044,-0.9785,1.5101,0.34092,-1.0087,1.4365,Out,Far
61,0.056733,-0.28803,1.5138,0.058306,-0.23882,1.5702,0.089292,0.079377,1.6062,0.055085,0.26067,1.6116,-0.10569,-0.016295,1.5673,-0.35529,-0.067624,1.5703,-0.53618,-0.098185,1.5109,-0.60999,-0.087239,1.4764,0.22435,-0.019281,1.5949,0.46283,-0.069197,1.5848,0.66925,-0.085443,1.5431,0.74789,-0.084993,1.5191,-0.020459,-0.35768,1.4816,-0.18188,-0.73061,1.4582,-0.30116,-1.0062,1.4259,-0.3159,-1.0341,1.3468,0.12162,-0.36228,1.5053,0.30071,-0.72694,1.4786,0.43303,-0.99639,1.4438,0.46053,-1.018,1.3662,Out,Far
62,0.29934,-0.30148,1.641,0.30197,-0.25203,1.6986,0.31052,0.073146,1.7399,0.28732,0.25327,1.7585,0.13212,-0.030058,1.7235,-0.09985,-0.095822,1.6999,-0.28524,-0.1309,1.6571,-0.36611,-0.12788,1.6256,0.47088,-0.032406,1.7173,0.67312,-0.086952,1.7138,0.85406,-0.12556,1.6535,0.91381,-0.1346,1.6319,0.22483,-0.37512,1.6185,0.11391,-0.77384,1.6345,0.031142,-1.0714,1.6313,0.01313,-1.1078,1.5559,0.36904,-0.37457,1.6209,0.53724,-0.74783,1.5417,0.66275,-1.0263,1.4676,0.67937,-1.0436,1.3854,Out,Far
63,0.31249,-0.31466,1.6944,0.31314,-0.2633,1.7502,0.32123,0.06244,1.7801,0.29586,0.24575,1.7873,0.14286,-0.035186,1.758,-0.074098,-0.10627,1.7332,-0.25859,-0.13877,1.6829,-0.33705,-0.13495,1.6452,0.48387,-0.039884,1.7618,0.68905,-0.097969,1.7485,0.86683,-0.13174,1.6746,0.92484,-0.13895,1.6475,0.23714,-0.38929,1.672,0.11123,-0.78226,1.7066,0.017177,-1.0758,1.7174,-0.0011592,-1.1157,1.6439,0.38489,-0.38898,1.6784,0.46441,-0.7883,1.5842,0.52381,-1.0866,1.4989,0.5327,-1.1062,1.416,Out,Far
64,0.35032,-0.32513,1.8181,0.35722,-0.27424,1.874,0.36164,0.05105,1.906,0.34007,0.22365,1.942,0.18033,-0.048632,1.9102,-0.039355,-0.099892,1.8799,-0.22817,-0.11826,1.8462,-0.26677,-0.10038,1.8425,0.53239,-0.054011,1.8684,0.74341,-0.10462,1.8547,0.92469,-0.13621,1.7915,0.98334,-0.14385,1.7666,0.27429,-0.40339,1.806,0.24652,-0.80599,1.7595,0.22536,-1.1129,1.7092,0.21333,-1.1399,1.6288,0.42168,-0.40118,1.7893,0.47397,-0.79793,1.7147,0.51383,-1.1004,1.6429,0.51097,-1.1238,1.5606,Out,Far
65,0.30316,-0.33324,1.8533,0.30752,-0.28119,1.9086,0.31051,0.044492,1.935,0.29377,0.22668,1.9606,0.12314,-0.0554,1.9379,-0.099154,-0.12183,1.9182,-0.28801,-0.14669,1.8871,-0.37256,-0.14581,1.8626,0.47771,-0.062437,1.9105,0.70306,-0.12574,1.8964,0.8876,-0.14394,1.8365,0.93016,-0.14646,1.8063,0.22819,-0.41184,1.8365,0.20829,-0.81552,1.7893,0.19298,-1.126,1.7383,0.18513,-1.1535,1.6575,0.37491,-0.40945,1.8329,0.43236,-0.80396,1.7455,0.47655,-1.1074,1.6635,0.47701,-1.129,1.5806,Out,Far
66,0.16102,-0.34597,1.8603,0.16217,-0.2945,1.9164,0.17404,0.031698,1.9461,0.16214,0.21458,1.968,-0.013658,-0.069125,1.9237,-0.25996,-0.12641,1.9139,-0.44381,-0.16676,1.8631,-0.48547,-0.15367,1.8451,0.33708,-0.070406,1.9317,0.58171,-0.1452,1.904,0.76939,-0.15299,1.8514,0.85036,-0.14978,1.8159,0.084368,-0.42294,1.8362,0.039317,-0.82693,1.7951,0.004632,-1.138,1.7487,0.0010553,-1.1664,1.6679,0.23221,-0.42295,1.8444,0.28328,-0.8191,1.7513,0.32261,-1.1241,1.6648,0.32949,-1.1443,1.5817,Out,Far
67,0.071342,-0.34826,1.8676,0.070789,-0.29779,1.9258,0.082741,0.032278,1.9681,0.066138,0.21942,1.9986,-0.098083,-0.065052,1.9316,-0.35105,-0.12485,1.9335,-0.53624,-0.16671,1.8858,-0.59772,-0.15361,1.8674,0.23967,-0.074928,1.9485,0.46846,-0.15161,1.9232,0.66543,-0.17032,1.8801,0.75024,-0.16965,1.8544,-0.0029122,-0.41883,1.8349,-0.07453,-0.81661,1.7591,-0.1297,-1.123,1.686,-0.13326,-1.1452,1.6032,0.14076,-0.42552,1.8561,0.18629,-0.82621,1.7748,0.22137,-1.1349,1.6974,0.23069,-1.1558,1.6148,Out,Far
68,-0.10759,-0.35659,1.8352,-0.10498,-0.30559,1.8951,-0.083014,0.033164,1.947,-0.093788,0.21624,1.971,-0.23299,-0.064632,1.9011,-0.38882,-0.17996,1.8676,-0.57799,-0.2051,1.8198,-0.65826,-0.20829,1.7825,0.06979,-0.076404,1.9101,0.29764,-0.1498,1.8664,0.49523,-0.17077,1.8136,0.57966,-0.16998,1.7869,-0.18055,-0.42002,1.8151,-0.25837,-0.82003,1.7542,-0.31832,-1.1281,1.6924,-0.32447,-1.1521,1.6104,-0.043001,-0.42578,1.8143,-0.032396,-0.82732,1.7179,-0.024227,-1.1366,1.6287,-0.019974,-1.1555,1.5452,Out,Far
69,-0.13189,-0.34574,1.8131,-0.1278,-0.2953,1.873,-0.1294,0.040244,1.9237,-0.13887,0.22133,1.9555,-0.3075,-0.064567,1.9188,-0.55193,-0.13949,1.9582,-0.74153,-0.1837,1.9398,-0.79337,-0.17629,1.9157,0.030329,-0.071352,1.8899,0.26344,-0.149,1.8612,0.46312,-0.17781,1.8082,0.55007,-0.17813,1.7865,-0.20469,-0.41369,1.7877,-0.29869,-0.81397,1.7414,-0.3711,-1.1223,1.6908,-0.38854,-1.1466,1.6105,-0.059905,-0.41834,1.794,-0.017463,-0.82397,1.7193,0.015235,-1.1365,1.647,0.014155,-1.159,1.5642,Out,Far
